5.000000000000000000e+00,-2.540962836566999954e+02,-2.539926741200000038e+02,-2.539850284000000045e+02,-2.539766415400000028e+02,-2.539766415400000028e+02,-2.539762197800000081e+02,-2.539762197800000081e+02,-2.539225667700000031e+02,-2.539152063500000054e+02,-2.539152063500000054e+02,-2.539140235200000006e+02,-2.539140235200000006e+02,-2.539103411600000015e+02,-2.539082929600000114e+02,-2.539065704999999866e+02,-2.539065704999999866e+02
4.990000000000000213e+00,-2.540964920048000124e+02,-2.539927214399999968e+02,-2.539849854999999934e+02,-2.539766172299999880e+02,-2.539766172299999880e+02,-2.539761899400000118e+02,-2.539761899400000118e+02,-2.539225644699999975e+02,-2.539152158999999926e+02,-2.539152158999999926e+02,-2.539140151299999957e+02,-2.539140151299999957e+02,-2.539104510999999889e+02,-2.539082097399999896e+02,-2.539065755199999899e+02,-2.539065755199999899e+02
4.980000000000000426e+00,-2.540967012765999868e+02,-2.539927690099999893e+02,-2.539849421000000120e+02,-2.539765928799999983e+02,-2.539765928799999983e+02,-2.539761599900000135e+02,-2.539761599900000135e+02,-2.539225616500000058e+02,-2.539152256600000044e+02,-2.539152256600000044e+02,-2.539140066800000000e+02,-2.539140066800000000e+02,-2.539105638700000043e+02,-2.539065810900000031e+02,-2.539065810900000031e+02,-2.539058603100000084e+02
4.969999999999999751e+00,-2.540969114780999973e+02,-2.539928168399999890e+02,-2.539848982000000035e+02,-2.539765684900000053e+02,-2.539765684900000053e+02,-2.539761299600000086e+02,-2.539761299600000086e+02,-2.539225583099999994e+02,-2.539152356099999963e+02,-2.539152356099999963e+02,-2.539139981499999976e+02,-2.539139981499999976e+02,-2.539106794799999989e+02,-2.539065872399999932e+02,-2.539065872399999932e+02,-2.539058501300000046e+02
4.959999999999999964e+00,-2.540971226153000089e+02,-2.539928649100000086e+02,-2.539848538100000042e+02,-2.539765440799999965e+02,-2.539765440799999965e+02,-2.539760998300000097e+02,-2.539760998300000097e+02,-2.539225544399999990e+02,-2.539152457799999922e+02,-2.539152457799999922e+02,-2.539139895700000125e+02,-2.539139895700000125e+02,-2.539107979400000090e+02,-2.539065939799999967e+02,-2.539065939799999967e+02,-2.539058401400000093e+02
4.950000000000000178e+00,-2.540973346940999988e+02,-2.539929132299999992e+02,-2.539848089099999981e+02,-2.539765196300000127e+02,-2.539765196300000127e+02,-2.539760696099999961e+02,-2.539760696099999961e+02,-2.539225500400000044e+02,-2.539152561500000047e+02,-2.539152561500000047e+02,-2.539139809099999923e+02,-2.539139809099999923e+02,-2.539109192599999858e+02,-2.539066013400000088e+02,-2.539066013400000088e+02,-2.539058303500000022e+02
4.940000000000000391e+00,-2.540975477204999891e+02,-2.539929617999999891e+02,-2.539847635000000139e+02,-2.539764951500000052e+02,-2.539764951500000052e+02,-2.539760392999999965e+02,-2.539760392999999965e+02,-2.539225451199999952e+02,-2.539152667500000007e+02,-2.539152667500000007e+02,-2.539139721900000097e+02,-2.539139721900000097e+02,-2.539110434399999860e+02,-2.539066093200000012e+02,-2.539066093200000012e+02,-2.539058207600000117e+02
4.929999999999999716e+00,-2.540977617005999889e+02,-2.539930105999999910e+02,-2.539847175799999945e+02,-2.539764706400000023e+02,-2.539764706400000023e+02,-2.539760088900000028e+02,-2.539760088900000028e+02,-2.539225396600000124e+02,-2.539152775599999927e+02,-2.539152775599999927e+02,-2.539139634100000080e+02,-2.539139634100000080e+02,-2.539111704800000098e+02,-2.539066179399999896e+02,-2.539066179399999896e+02,-2.539058113700000092e+02
4.919999999999999929e+00,-2.540979766403999918e+02,-2.539930596400000127e+02,-2.539846711600000049e+02,-2.539764461000000040e+02,-2.539764461000000040e+02,-2.539759784000000025e+02,-2.539759784000000025e+02,-2.539225336799999866e+02,-2.539152885999999967e+02,-2.539152885999999967e+02,-2.539139545600000076e+02,-2.539139545600000076e+02,-2.539113003699999922e+02,-2.539066272299999980e+02,-2.539066272299999980e+02,-2.539058022000000108e+02
4.910000000000000142e+00,-2.540981925462000106e+02,-2.539931089099999895e+02,-2.539846242200000006e+02,-2.539764215300000103e+02,-2.539764215300000103e+02,-2.539759478299999955e+02,-2.539759478299999955e+02,-2.539225271699999951e+02,-2.539152998799999921e+02,-2.539152998799999921e+02,-2.539139456499999881e+02,-2.539139456499999881e+02,-2.539114331099999902e+02,-2.539066372000000058e+02,-2.539066372000000058e+02,-2.539057932599999958e+02
4.900000000000000355e+00,-2.540984094240000104e+02,-2.539931584100000066e+02,-2.539845767699999897e+02,-2.539763969400000008e+02,-2.539763969400000008e+02,-2.539759171599999945e+02,-2.539759171599999945e+02,-2.539225201300000094e+02,-2.539153113799999915e+02,-2.539153113799999915e+02,-2.539139366800000062e+02,-2.539139366800000062e+02,-2.539115686899999957e+02,-2.539066478700000005e+02,-2.539066478700000005e+02,-2.539057845400000133e+02
4.889999999999999680e+00,-2.540986272801000041e+02,-2.539932081299999993e+02,-2.539845287900000130e+02,-2.539763723300000038e+02,-2.539763723300000038e+02,-2.539758864099999869e+02,-2.539758864099999869e+02,-2.539225125700000092e+02,-2.539153231399999981e+02,-2.539153231399999981e+02,-2.539139276399999972e+02,-2.539139276399999972e+02,-2.539117070899999931e+02,-2.539066592599999979e+02,-2.539066592599999979e+02,-2.539057760499999858e+02
4.879999999999999893e+00,-2.540988461208000047e+02,-2.539932580800000039e+02,-2.539844803000000013e+02,-2.539763476900000114e+02,-2.539763476900000114e+02,-2.539758555800000011e+02,-2.539758555800000011e+02,-2.539225044799999864e+02,-2.539153351299999883e+02,-2.539153351299999883e+02,-2.539139185500000053e+02,-2.539139185500000053e+02,-2.539118483100000105e+02,-2.539066713900000138e+02,-2.539066713900000138e+02,-2.539057678099999862e+02
4.870000000000000107e+00,-2.540990659521999930e+02,-2.539933082400000046e+02,-2.539844312799999955e+02,-2.539763230400000111e+02,-2.539763230400000111e+02,-2.539758246700000086e+02,-2.539758246700000086e+02,-2.539224958599999979e+02,-2.539153473799999858e+02,-2.539153473799999858e+02,-2.539139093899999864e+02,-2.539139093899999864e+02,-2.539119923199999960e+02,-2.539066842800000074e+02,-2.539066842800000074e+02,-2.539057598199999859e+02
4.860000000000000320e+00,-2.540992867806999982e+02,-2.539933586200000093e+02,-2.539843817400000034e+02,-2.539762983599999870e+02,-2.539762983599999870e+02,-2.539757936700000016e+02,-2.539757936700000016e+02,-2.539224867199999949e+02,-2.539153598899999906e+02,-2.539153598899999906e+02,-2.539139001800000131e+02,-2.539139001800000131e+02,-2.539121390999999903e+02,-2.539066979499999945e+02,-2.539066979499999945e+02,-2.539057520800000134e+02
4.849999999999999645e+00,-2.540995086126000047e+02,-2.539934092000000021e+02,-2.539843316699999889e+02,-2.539762736700000119e+02,-2.539762736700000119e+02,-2.539757625899999880e+02,-2.539757625899999880e+02,-2.539224770700000136e+02,-2.539153726600000027e+02,-2.539153726600000027e+02,-2.539138909000000126e+02,-2.539138909000000126e+02,-2.539122886400000141e+02,-2.539067124199999910e+02,-2.539067124199999910e+02,-2.539057446099999993e+02
4.839999999999999858e+00,-2.540997314544000005e+02,-2.539934599899999910e+02,-2.539842810700000086e+02,-2.539762489599999924e+02,-2.539762489599999924e+02,-2.539757314400000041e+02,-2.539757314400000041e+02,-2.539224669099999971e+02,-2.539153857000000016e+02,-2.539153857000000016e+02,-2.539138815700000009e+02,-2.539138815700000009e+02,-2.539124409099999866e+02,-2.539067277100000126e+02,-2.539067277100000126e+02,-2.539057374100000004e+02
