5.000000000000000000e+00 -9.330183324999999916e-01 5.396941876000000349e+01 5.396946008999999833e+01 4.673599047999999812e+01 4.673604689999999806e+01
4.990000000000000213e+00 -9.330183292999999489e-01 5.147229219999999827e+01 5.147229486999999892e+01 4.457336071000000288e+01 4.457336416999999784e+01
4.980000000000000426e+00 -9.330183252999999510e-01 4.910009697000000273e+01 4.910009742999999816e+01 4.251891213999999763e+01 4.251891292999999905e+01
4.969999999999999751e+00 -9.330183208000000228e-01 4.724922583000000031e+01 4.724922604999999720e+01 4.091583279999999689e+01 4.091583316999999909e+01
4.959999999999999964e+00 -9.330183156000000366e-01 4.485760144999999710e+01 4.485760155999999910e+01 3.884459071999999935e+01 3.884459091000000086e+01
4.950000000000000178e+00 -9.330183101000000256e-01 4.280785343000000154e+01 4.280785347999999857e+01 3.706938243999999827e+01 3.706938251999999778e+01
4.940000000000000391e+00 -9.330183041999999816e-01 4.079262948000000222e+01 4.079262951999999842e+01 3.532400788999999719e+01 3.532400796000000298e+01
4.929999999999999716e+00 -9.330182980000000237e-01 3.874284982000000355e+01 3.874284996000000092e+01 3.354880029000000263e+01 3.354880052000000035e+01
4.919999999999999929e+00 -9.330182917999999548e-01 3.694371502999999990e+01 3.694371525999999761e+01 3.199060847999999879e+01 3.199060887999999991e+01
4.910000000000000142e+00 -9.330182854999999886e-01 3.508758662999999700e+01 3.508758676000000065e+01 3.038307744999999827e+01 3.038307766000000143e+01
4.900000000000000355e+00 -9.330182794000000390e-01 3.332924206999999939e+01 3.332924213999999807e+01 2.886023949000000144e+01 2.886023957999999823e+01
4.889999999999999680e+00 -9.330182736000000032e-01 3.172414034000000171e+01 3.172414042000000123e+01 2.747009595999999831e+01 2.747009625000000099e+01
4.879999999999999893e+00 -9.330182680999999922e-01 3.013523131000000177e+01 3.013523135999999880e+01 2.609397826000000009e+01 2.609397835000000043e+01
4.870000000000000107e+00 -9.330182631000000226e-01 2.862997581000000125e+01 2.862997586999999911e+01 2.479031292999999891e+01 2.479031301999999926e+01
4.860000000000000320e+00 -9.330182585999999834e-01 2.723070613999999878e+01 2.723070618999999937e+01 2.357842428000000012e+01 2.357842437000000047e+01
4.849999999999999645e+00 -9.330182548000000020e-01 2.587466592000000176e+01 2.587466597999999962e+01 2.240397949999999838e+01 2.240397959999999955e+01
4.839999999999999858e+00 -9.330182516999999676e-01 2.458881243000000083e+01 2.458881248999999869e+01 2.129031145000000080e+01 2.129031155999999925e+01
4.830000000000000071e+00 -9.330182496000000159e-01 2.337234194999999914e+01 2.337234202999999866e+01 2.023672926000000061e+01 2.023672937999999988e+01
4.820000000000000284e+00 -9.330182486000000441e-01 2.222461548000000064e+01 2.222461557000000099e+01 1.924267508999999876e+01 1.924267524000000051e+01
4.809999999999999609e+00 -9.330182490999999745e-01 2.112723948000000007e+01 2.112723957000000041e+01 1.829222611000000143e+01 1.829222627000000045e+01
4.799999999999999822e+00 -9.330182516999999676e-01 2.008665578000000096e+01 2.008665587999999858e+01 1.739095647999999983e+01 1.739095664999999968e+01
