5.000000000000000000e+00,-9.331637224000000064e-01,-9.331636800000000509e-01
4.990000000000000213e+00,-9.331637235999999946e-01,-9.331636800000000509e-01
4.980000000000000426e+00,-9.331637247999999829e-01,-9.331636800000000509e-01
4.969999999999999751e+00,-9.331637261999999877e-01,-9.331636800000000509e-01
4.959999999999999964e+00,-9.331637275999999925e-01,-9.331636800000000509e-01
4.950000000000000178e+00,-9.331637289999999973e-01,-9.331636800000000509e-01
4.940000000000000391e+00,-9.331637306000000187e-01,-9.331636800000000509e-01
4.929999999999999716e+00,-9.331637322000000401e-01,-9.331636700000000006e-01
4.919999999999999929e+00,-9.331637338999999587e-01,-9.331636700000000006e-01
4.910000000000000142e+00,-9.331637356999999966e-01,-9.331636700000000006e-01
4.900000000000000355e+00,-9.331637375000000345e-01,-9.331636700000000006e-01
4.889999999999999680e+00,-9.331637394999999779e-01,-9.331636700000000006e-01
4.879999999999999893e+00,-9.331637415000000324e-01,-9.331636700000000006e-01
4.870000000000000107e+00,-9.331637436999999924e-01,-9.331636599999999504e-01
4.860000000000000320e+00,-9.331637459999999606e-01,-9.331636599999999504e-01
4.849999999999999645e+00,-9.331637483000000399e-01,-9.331636599999999504e-01
4.839999999999999858e+00,-9.331637508000000247e-01,-9.331636599999999504e-01
4.830000000000000071e+00,-9.331637534000000178e-01,-9.331636599999999504e-01
4.820000000000000284e+00,-9.331637562000000274e-01,-9.331636500000000112e-01
4.809999999999999609e+00,-9.331637591000000453e-01,-9.331636500000000112e-01
4.799999999999999822e+00,-9.331637620999999605e-01,-9.331636500000000112e-01
4.790000000000000036e+00,-9.331637651999999949e-01,-9.331636500000000112e-01
4.780000000000000249e+00,-9.331637685000000459e-01,-9.331636399999999609e-01
4.769999999999999574e+00,-9.331637720000000025e-01,-9.331636399999999609e-01
4.759999999999999787e+00,-9.331637755999999673e-01,-9.331636399999999609e-01
4.750000000000000000e+00,-9.331637793999999486e-01,-9.331636300000000217e-01
4.740000000000000213e+00,-9.331637833999999465e-01,-9.331636300000000217e-01
4.730000000000000426e+00,-9.331637875999999610e-01,-9.331636300000000217e-01
4.719999999999999751e+00,-9.331637919999999919e-01,-9.331636199999999715e-01
4.709999999999999964e+00,-9.331637966000000395e-01,-9.331636199999999715e-01
4.700000000000000178e+00,-9.331638013999999925e-01,-9.331636100000000322e-01
4.690000000000000391e+00,-9.331638063999999622e-01,-9.331636100000000322e-01
4.679999999999999716e+00,-9.331638115999999483e-01,-9.331635999999999820e-01
4.669999999999999929e+00,-9.331638170999999593e-01,-9.331635999999999820e-01
4.660000000000000142e+00,-9.331638228999999951e-01,-9.331635900000000428e-01
4.650000000000000355e+00,-9.331638289999999447e-01,-9.331635900000000428e-01
4.639999999999999680e+00,-9.331638353000000219e-01,-9.331635799999999925e-01
4.629999999999999893e+00,-9.331638419000000129e-01,-9.331635700000000533e-01
4.620000000000000107e+00,-9.331638488000000287e-01,-9.331635700000000533e-01
4.610000000000000320e+00,-9.331638560999999665e-01,-9.331635600000000030e-01
4.599999999999999645e+00,-9.331638636000000320e-01,-9.331635499999999528e-01
4.589999999999999858e+00,-9.331638716000000278e-01,-9.331635400000000136e-01
4.580000000000000071e+00,-9.331638799000000484e-01,-9.331635400000000136e-01
4.570000000000000284e+00,-9.331638884999999828e-01,-9.331635299999999633e-01
4.559999999999999609e+00,-9.331638975999999586e-01,-9.331635200000000241e-01
4.549999999999999822e+00,-9.331639070999999674e-01,-9.331635099999999738e-01
4.540000000000000036e+00,-9.331639170000000094e-01,-9.331635000000000346e-01
4.530000000000000249e+00,-9.331639273999999817e-01,-9.331634899999999844e-01
4.519999999999999574e+00,-9.331639382999999954e-01,-9.331634800000000451e-01
4.509999999999999787e+00,-9.331639496000000422e-01,-9.331634599999999446e-01
4.500000000000000000e+00,-9.331639615000000276e-01,-9.331634500000000054e-01
4.490000000000000213e+00,-9.331639739000000544e-01,-9.331634399999999552e-01
4.480000000000000426e+00,-9.331639869000000198e-01,-9.331634300000000160e-01
4.469999999999999751e+00,-9.331640004000000266e-01,-9.331634100000000265e-01
4.459999999999999964e+00,-9.331640145999999802e-01,-9.331633999999999762e-01
4.450000000000000178e+00,-9.331640293999999836e-01,-9.331633799999999868e-01
4.440000000000000391e+00,-9.331640449000000448e-01,-9.331633599999999973e-01
4.429999999999999716e+00,-9.331640610000000446e-01,-9.331633499999999470e-01
4.419999999999999929e+00,-9.331640778999999997e-01,-9.331633299999999576e-01
4.410000000000000142e+00,-9.331640955000000126e-01,-9.331633099999999681e-01
4.400000000000000355e+00,-9.331641139999999890e-01,-9.331632899999999786e-01
4.389999999999999680e+00,-9.331641332000000233e-01,-9.331632699999999891e-01
4.379999999999999893e+00,-9.331641533000000210e-01,-9.331632499999999997e-01
4.370000000000000107e+00,-9.331641742999999822e-01,-9.331632199999999600e-01
4.360000000000000320e+00,-9.331641962000000179e-01,-9.331631999999999705e-01
4.349999999999999645e+00,-9.331642191000000253e-01,-9.331631700000000418e-01
4.339999999999999858e+00,-9.331642430000000044e-01,-9.331631500000000523e-01
4.330000000000000071e+00,-9.331642679999999634e-01,-9.331631200000000126e-01
4.320000000000000284e+00,-9.331642940000000053e-01,-9.331630899999999729e-01
4.309999999999999609e+00,-9.331643212000000354e-01,-9.331630600000000442e-01
4.299999999999999822e+00,-9.331643496000000537e-01,-9.331630199999999542e-01
4.290000000000000036e+00,-9.331643791999999493e-01,-9.331629900000000255e-01
4.280000000000000249e+00,-9.331644101999999608e-01,-9.331629500000000466e-01
4.269999999999999574e+00,-9.331644423999999605e-01,-9.331629200000000068e-01
4.259999999999999787e+00,-9.331644760999999733e-01,-9.331628800000000279e-01
4.250000000000000000e+00,-9.331645111999999909e-01,-9.331628400000000489e-01
4.240000000000000213e+00,-9.331645479000000298e-01,-9.331627900000000198e-01
4.230000000000000426e+00,-9.331645860999999709e-01,-9.331627500000000408e-01
4.219999999999999751e+00,-9.331646260000000526e-01,-9.331627000000000116e-01
4.209999999999999964e+00,-9.331646676999999501e-01,-9.331626499999999824e-01
4.200000000000000178e+00,-9.331647110999999883e-01,-9.331625999999999532e-01
4.190000000000000391e+00,-9.331647562999999534e-01,-9.331625399999999848e-01
4.179999999999999716e+00,-9.331648035999999813e-01,-9.331624899999999556e-01
4.169999999999999929e+00,-9.331648528000000553e-01,-9.331624299999999872e-01
4.160000000000000142e+00,-9.331649041999999783e-01,-9.331623599999999685e-01
4.150000000000000355e+00,-9.331649576999999640e-01,-9.331623000000000001e-01
4.139999999999999680e+00,-9.331650136000000373e-01,-9.331622299999999814e-01
4.129999999999999893e+00,-9.331650717999999678e-01,-9.331621500000000236e-01
4.120000000000000107e+00,-9.331651324999999941e-01,-9.331620800000000049e-01
4.110000000000000320e+00,-9.331651957000000053e-01,-9.331620000000000470e-01
4.099999999999999645e+00,-9.331652617000000260e-01,-9.331619100000000389e-01
4.089999999999999858e+00,-9.331653304000000482e-01,-9.331618299999999699e-01
4.080000000000000071e+00,-9.331654019999999772e-01,-9.331617300000000226e-01
4.070000000000000284e+00,-9.331654767000000517e-01,-9.331616400000000144e-01
4.059999999999999609e+00,-9.331655545000000496e-01,-9.331615399999999561e-01
4.049999999999999822e+00,-9.331656355999999874e-01,-9.331614299999999584e-01
4.040000000000000036e+00,-9.331657199999999763e-01,-9.331613199999999608e-01
4.030000000000000249e+00,-9.331658080000000410e-01,-9.331612099999999632e-01
4.019999999999999574e+00,-9.331658996999999678e-01,-9.331610900000000264e-01
4.009999999999999787e+00,-9.331659952999999952e-01,-9.331609600000000393e-01
4.000000000000000000e+00,-9.331660948000000122e-01,-9.331608300000000522e-01
3.990000000000000213e+00,-9.331661984000000354e-01,-9.331606900000000149e-01
3.979999999999999982e+00,-9.331663063999999785e-01,-9.331605400000000383e-01
3.970000000000000195e+00,-9.331664187999999527e-01,-9.331603899999999507e-01
3.959999999999999964e+00,-9.331665358999999826e-01,-9.331602300000000350e-01
3.950000000000000178e+00,-9.331666577999999657e-01,-9.331600700000000082e-01
3.939999999999999947e+00,-9.331667848000000376e-01,-9.331598899999999919e-01
3.930000000000000160e+00,-9.331669169999999847e-01,-9.331597099999999756e-01
3.919999999999999929e+00,-9.331670547000000537e-01,-9.331595200000000201e-01
3.910000000000000142e+00,-9.331671980000000310e-01,-9.331593200000000143e-01
3.899999999999999911e+00,-9.331673472000000524e-01,-9.331591099999999583e-01
3.890000000000000124e+00,-9.331675025000000234e-01,-9.331588899999999631e-01
3.879999999999999893e+00,-9.331676641999999688e-01,-9.331586600000000287e-01
3.870000000000000107e+00,-9.331678324000000080e-01,-9.331584299999999832e-01
3.859999999999999876e+00,-9.331680075999999602e-01,-9.331581799999999483e-01
3.850000000000000089e+00,-9.331681898000000475e-01,-9.331579100000000349e-01
3.839999999999999858e+00,-9.331683794999999781e-01,-9.331576400000000104e-01
3.830000000000000071e+00,-9.331685768999999908e-01,-9.331573600000000468e-01
3.819999999999999840e+00,-9.331687822999999993e-01,-9.331570599999999827e-01
3.810000000000000053e+00,-9.331689959000000201e-01,-9.331567400000000401e-01
3.799999999999999822e+00,-9.331692181999999836e-01,-9.331564199999999865e-01
