5.000000000000000000e+00 -9.287513982999999751e-01 7.606838956999999368e+01
4.990000000000000213e+00 -9.287513938000000469e-01 7.324082946000000049e+01
4.980000000000000426e+00 -9.287513884000000441e-01 6.967468696000000250e+01
4.969999999999999751e+00 -9.287513820999999670e-01 6.624773842000000457e+01
4.959999999999999964e+00 -9.287513751000000539e-01 6.335797731000000255e+01
4.950000000000000178e+00 -9.287513674999999802e-01 6.016003055000000188e+01
4.940000000000000391e+00 -9.287513594999999844e-01 5.718170620000000071e+01
4.929999999999999716e+00 -9.287513511999999638e-01 5.447933933000000195e+01
4.919999999999999929e+00 -9.287513428000000459e-01 5.172876979000000119e+01
4.910000000000000142e+00 -9.287513344000000171e-01 4.915146476999999692e+01
4.900000000000000355e+00 -9.287513263000000130e-01 4.675898474000000249e+01
4.889999999999999680e+00 -9.287513184000000255e-01 4.441072679999999906e+01
4.879999999999999893e+00 -9.287513110999999766e-01 4.219385378999999858e+01
4.870000000000000107e+00 -9.287513044999999856e-01 4.012254996000000062e+01
4.860000000000000320e+00 -9.287512985000000443e-01 3.812083604000000037e+01
4.849999999999999645e+00 -9.287512934999999636e-01 3.622549547999999930e+01
4.839999999999999858e+00 -9.287512894999999657e-01 3.444369102999999654e+01
4.830000000000000071e+00 -9.287512866999999561e-01 3.273743645999999785e+01
4.820000000000000284e+00 -9.287512852999999513e-01 3.112039241000000089e+01
4.809999999999999609e+00 -9.287512856999999844e-01 2.958758977999999829e+01
4.799999999999999822e+00 -9.287512883999999858e-01 2.813747743000000057e+01
4.790000000000000036e+00 -9.287512933999999554e-01 2.675763445999999846e+01
4.780000000000000249e+00 -9.287512999999999463e-01 2.544941741999999962e+01
4.769999999999999574e+00 -9.287513065000000401e-01 2.420886434999999892e+01
4.759999999999999787e+00 -9.287513110999999766e-01 2.303288704999999936e+01
4.750000000000000000e+00 -9.287513134999999531e-01 2.191585612000000083e+01
4.740000000000000213e+00 -9.287513149999999662e-01 2.085613873999999868e+01
4.730000000000000426e+00 -9.287513173000000455e-01 1.985065854999999857e+01
4.719999999999999751e+00 -9.287513210000000186e-01 1.889651385999999889e+01
4.709999999999999964e+00 -9.287513257999999716e-01 1.799027200000000093e+01
4.700000000000000178e+00 -9.287513311999999743e-01 1.712957697999999951e+01
4.690000000000000391e+00 -9.287513367999999936e-01 1.631204668000000169e+01
4.679999999999999716e+00 -9.287513424000000128e-01 1.553545350999999997e+01
4.669999999999999929e+00 -9.287513478000000156e-01 1.479767657000000014e+01
4.660000000000000142e+00 -9.287513527999999852e-01 1.409671855999999934e+01
4.650000000000000355e+00 -9.287513574000000327e-01 1.343061108999999931e+01
4.639999999999999680e+00 -9.287513615000000389e-01 1.279756318999999998e+01
4.629999999999999893e+00 -9.287513651000000037e-01 1.219585179999999980e+01
4.620000000000000107e+00 -9.287513681000000298e-01 1.162384686000000045e+01
4.610000000000000320e+00 -9.287513703999999981e-01 1.108000505999999952e+01
4.599999999999999645e+00 -9.287513721000000277e-01 1.056286942000000018e+01
4.589999999999999858e+00 -9.287513730999999995e-01 1.007105795999999920e+01
4.580000000000000071e+00 -9.287513735000000326e-01 9.603262660000000395e+00
4.570000000000000284e+00 -9.287513732000000077e-01 9.158249030000000346e+00
4.559999999999999609e+00 -9.287513723000000443e-01 8.734847280000000325e+00
4.549999999999999822e+00 -9.287513709000000395e-01 8.331950069999999542e+00
4.540000000000000036e+00 -9.287513689999999933e-01 7.948508809999999869e+00
4.530000000000000249e+00 -9.287513668000000333e-01 7.583530340000000258e+00
4.519999999999999574e+00 -9.287513643000000485e-01 7.236073679999999619e+00
4.509999999999999787e+00 -9.287513617000000554e-01 6.905247140000000172e+00
4.500000000000000000e+00 -9.287513590999999513e-01 6.590205430000000142e+00
4.490000000000000213e+00 -9.287513565999999665e-01 6.290147199999999827e+00
4.480000000000000426e+00 -9.287513544000000065e-01 6.004312460000000407e+00
4.469999999999999751e+00 -9.287513526999999769e-01 5.731982119999999625e+00
4.459999999999999964e+00 -9.287513515999999969e-01 5.472463409999999584e+00
4.450000000000000178e+00 -9.287513513999999804e-01 5.225113999999999592e+00
4.440000000000000391e+00 -9.287513524999999603e-01 4.989310719999999755e+00
4.429999999999999716e+00 -9.287513553999999782e-01 4.764465709999999632e+00
4.419999999999999929e+00 -9.287513607999999810e-01 4.550023770000000134e+00
4.410000000000000142e+00 -9.287513697000000512e-01 4.345470500000000236e+00
4.400000000000000355e+00 -9.287513831000000497e-01 4.150342760000000020e+00
4.389999999999999680e+00 -9.287514017000000344e-01 3.964227249999999980e+00
4.379999999999999893e+00 -9.287514250999999721e-01 3.786731520000000017e+00
4.370000000000000107e+00 -9.287514508999999974e-01 3.617446099999999998e+00
4.360000000000000320e+00 -9.287514755000000344e-01 3.455922960000000099e+00
4.349999999999999645e+00 -9.287514948999999742e-01 3.301701519999999945e+00
4.339999999999999858e+00 -9.287515066999999513e-01 3.154381110000000099e+00
4.330000000000000071e+00 -9.287515110999999823e-01 3.013654010000000216e+00
4.320000000000000284e+00 -9.287515106999999492e-01 2.879263209999999962e+00
4.309999999999999609e+00 -9.287515084999999893e-01 2.750939330000000016e+00
4.299999999999999822e+00 -9.287515067999999596e-01 2.628378409999999832e+00
4.290000000000000036e+00 -9.287515063000000293e-01 2.511265830000000143e+00
4.280000000000000249e+00 -9.287515070999999844e-01 2.399298490000000061e+00
4.269999999999999574e+00 -9.287515088000000141e-01 2.292223460000000212e+00
4.259999999999999787e+00 -9.287515112999999989e-01 2.189795520000000106e+00
4.250000000000000000e+00 -9.287515146999999471e-01 2.091792530000000205e+00
4.240000000000000213e+00 -9.287515189999999699e-01 1.998005159999999947e+00
4.230000000000000426e+00 -9.287515243999999726e-01 1.908233349999999939e+00
4.219999999999999751e+00 -9.287515310999999718e-01 1.822285909999999953e+00
4.209999999999999964e+00 -9.287515390999999676e-01 1.739980349999999953e+00
4.200000000000000178e+00 -9.287515485999999765e-01 1.661142839999999898e+00
4.190000000000000391e+00 -9.287515594999999902e-01 1.585608150000000105e+00
4.179999999999999716e+00 -9.287515718000000087e-01 1.513219429999999921e+00
4.169999999999999929e+00 -9.287515857000000485e-01 1.443827879999999952e+00
4.160000000000000142e+00 -9.287516011999999987e-01 1.377292339999999893e+00
4.150000000000000355e+00 -9.287516184999999869e-01 1.313478710000000049e+00
4.139999999999999680e+00 -9.287516378000000294e-01 1.252259559999999938e+00
4.129999999999999893e+00 -9.287516595000000486e-01 1.193513550000000034e+00
4.120000000000000107e+00 -9.287516838999999580e-01 1.137125120000000100e+00
4.110000000000000320e+00 -9.287517116000000295e-01 1.082984130000000045e+00
4.099999999999999645e+00 -9.287517432999999878e-01 1.030985709999999944e+00
4.089999999999999858e+00 -9.287517798000000102e-01 9.810301399999999949e-01
4.080000000000000071e+00 -9.287518221999999657e-01 9.330230800000000047e-01
4.070000000000000284e+00 -9.287518718999999701e-01 8.868759400000000293e-01
4.059999999999999609e+00 -9.287519303000000281e-01 8.425062500000000121e-01
4.049999999999999822e+00 -9.287519990000000503e-01 7.998390100000000169e-01
4.040000000000000036e+00 -9.287520792000000247e-01 7.588047999999999460e-01
4.030000000000000249e+00 -9.287521712999999846e-01 7.193387799999999555e-01
4.019999999999999574e+00 -9.287522740000000443e-01 6.813764900000000013e-01
4.009999999999999787e+00 -9.287523847999999971e-01 6.448506099999999908e-01
4.000000000000000000e+00 -9.287524998999999726e-01 6.096911400000000203e-01
3.990000000000000213e+00 -9.287526151999999646e-01 5.758289800000000458e-01
3.979999999999999982e+00 -9.287527274000000332e-01 5.432003800000000382e-01
3.970000000000000195e+00 -9.287528338999999633e-01 5.117486999999999453e-01
3.959999999999999964e+00 -9.287529331999999638e-01 4.814235399999999832e-01
3.950000000000000178e+00 -9.287530250000000098e-01 4.521791199999999900e-01
3.939999999999999947e+00 -9.287531095000000070e-01 4.239727799999999935e-01
3.930000000000000160e+00 -9.287531883999999849e-01 3.967634299999999725e-01
3.919999999999999929e+00 -9.287532636999999980e-01 3.705103000000000146e-01
3.910000000000000142e+00 -9.287533378000000228e-01 3.451726999999999990e-01
3.899999999999999911e+00 -9.287534129000000194e-01 3.207106000000000123e-01
3.890000000000000124e+00 -9.287534913999999642e-01 2.970855399999999813e-01
3.879999999999999893e+00 -9.287535753000000227e-01 2.742610799999999904e-01
3.870000000000000107e+00 -9.287536665000000191e-01 2.522027800000000153e-01
3.859999999999999876e+00 -9.287537664999999665e-01 2.308779400000000037e-01
3.850000000000000089e+00 -9.287538767999999889e-01 2.102553100000000008e-01
3.839999999999999858e+00 -9.287539983999999471e-01 1.903050299999999861e-01
3.830000000000000071e+00 -9.287541324000000431e-01 1.709985800000000111e-01
3.819999999999999840e+00 -9.287542796000000100e-01 1.523088499999999956e-01
3.810000000000000053e+00 -9.287544410000000417e-01 1.342101300000000108e-01
3.799999999999999822e+00 -9.287546175999999987e-01 1.166781399999999996e-01
3.790000000000000036e+00 -9.287548109000000052e-01 9.968995999999999413e-02
3.779999999999999805e+00 -9.287550222999999550e-01 8.322395999999999960e-02
3.770000000000000018e+00 -9.287552538000000135e-01 6.725981000000000321e-02
3.759999999999999787e+00 -9.287555077000000381e-01 5.177839000000000053e-02
3.750000000000000000e+00 -9.287557861999999886e-01 3.676138000000000322e-02
3.740000000000000213e+00 -9.287560916999999527e-01 2.219281000000000031e-02
3.729999999999999982e+00 -9.287564262999999931e-01 8.056729999999999794e-03
3.720000000000000195e+00 -9.287567914000000036e-01 -5.661750000000000116e-03
3.709999999999999964e+00 -9.287571876000000337e-01 -1.897702000000000069e-02
3.700000000000000178e+00 -9.287576143000000339e-01 -3.190344999999999986e-02
3.689999999999999947e+00 -9.287580697999999746e-01 -4.445563999999999766e-02
3.680000000000000160e+00 -9.287585513999999653e-01 -5.664825999999999889e-02
3.669999999999999929e+00 -9.287590559999999718e-01 -6.849576999999999749e-02
3.660000000000000142e+00 -9.287595801000000373e-01 -8.001212000000000601e-02
3.649999999999999911e+00 -9.287601203999999999e-01 -9.121049000000000517e-02
3.640000000000000124e+00 -9.287606738000000473e-01 -1.021033499999999955e-01
3.629999999999999893e+00 -9.287612376999999642e-01 -1.127025100000000057e-01
3.620000000000000107e+00 -9.287618098000000044e-01 -1.230191300000000043e-01
3.609999999999999876e+00 -9.287623889999999660e-01 -1.330636600000000003e-01
3.600000000000000089e+00 -9.287629751000000544e-01 -1.428457900000000003e-01
3.589999999999999858e+00 -9.287635695999999497e-01 -1.523744700000000118e-01
3.580000000000000071e+00 -9.287641749999999696e-01 -1.616580400000000028e-01
3.569999999999999840e+00 -9.287647951999999929e-01 -1.707044299999999903e-01
3.560000000000000053e+00 -9.287654347999999560e-01 -1.795213400000000015e-01
3.549999999999999822e+00 -9.287660991999999727e-01 -1.881163299999999983e-01
3.540000000000000036e+00 -9.287667936000000291e-01 -1.964969299999999863e-01
3.529999999999999805e+00 -9.287675236000000334e-01 -2.046705600000000014e-01
3.520000000000000018e+00 -9.287682943999999718e-01 -2.126445299999999983e-01
3.509999999999999787e+00 -9.287691112000000526e-01 -2.204259500000000094e-01
3.500000000000000000e+00 -9.287699790000000233e-01 -2.280216700000000096e-01
3.490000000000000213e+00 -9.287709027999999645e-01 -2.354382399999999931e-01
3.479999999999999982e+00 -9.287718874000000513e-01 -2.426818099999999978e-01
3.470000000000000195e+00 -9.287729376000000148e-01 -2.497582700000000044e-01
3.459999999999999964e+00 -9.287740581000000217e-01 -2.566730999999999874e-01
3.450000000000000178e+00 -9.287752531999999839e-01 -2.634311400000000081e-01
3.439999999999999947e+00 -9.287765270000000184e-01 -2.700370300000000112e-01
3.430000000000000160e+00 -9.287778826000000487e-01 -2.764954700000000209e-01
