5.000000000000000000e+00,9.999999880000000063e-01,2.000000000000000000e+00
4.990000000000000213e+00,9.999999870000000346e-01,2.000000000000000000e+00
4.980000000000000426e+00,9.999999859999999519e-01,2.000000000000000000e+00
4.969999999999999751e+00,9.999999849999999801e-01,2.000000000000000000e+00
4.959999999999999964e+00,9.999999840000000084e-01,2.000000000000000000e+00
4.950000000000000178e+00,9.999999830000000367e-01,2.000000000000000000e+00
4.940000000000000391e+00,9.999999819999999540e-01,2.000000000000000000e+00
4.929999999999999716e+00,9.999999809999999822e-01,2.000000000000000000e+00
4.919999999999999929e+00,9.999999800000000105e-01,2.000000000000000000e+00
4.910000000000000142e+00,9.999999790000000388e-01,2.000000000000000000e+00
4.900000000000000355e+00,9.999999769999999844e-01,2.000000000000000000e+00
4.889999999999999680e+00,9.999999760000000126e-01,2.000000000000000000e+00
4.879999999999999893e+00,9.999999739999999582e-01,2.000000000000000000e+00
4.870000000000000107e+00,9.999999729999999865e-01,2.000000000000000000e+00
4.860000000000000320e+00,9.999999710000000430e-01,2.000000000000000000e+00
4.849999999999999645e+00,9.999999689999999886e-01,2.000000000000000000e+00
4.839999999999999858e+00,9.999999670000000451e-01,2.000000000000000000e+00
4.830000000000000071e+00,9.999999649999999907e-01,2.000000000000000000e+00
4.820000000000000284e+00,9.999999619999999645e-01,2.000000000000000000e+00
4.809999999999999609e+00,9.999999600000000211e-01,2.000000000000000000e+00
4.799999999999999822e+00,9.999999569999999949e-01,2.000000000000000000e+00
4.790000000000000036e+00,9.999999550000000514e-01,2.000000000000000000e+00
4.780000000000000249e+00,9.999999520000000253e-01,2.000000000000000000e+00
4.769999999999999574e+00,9.999999480000000274e-01,2.000000000000000000e+00
4.759999999999999787e+00,9.999999450000000012e-01,2.000000000000000000e+00
4.750000000000000000e+00,9.999999410000000033e-01,2.000000000000000000e+00
4.740000000000000213e+00,9.999999379999999771e-01,2.000000000000000000e+00
4.730000000000000426e+00,9.999999339999999792e-01,2.000000000000000000e+00
4.719999999999999751e+00,9.999999290000000096e-01,2.000000000000000000e+00
4.709999999999999964e+00,9.999999240000000400e-01,2.000000000000000000e+00
4.700000000000000178e+00,9.999999189999999594e-01,2.000000000000000000e+00
4.690000000000000391e+00,9.999999139999999898e-01,2.000000000000000000e+00
4.679999999999999716e+00,9.999999080000000484e-01,2.000000000000000000e+00
4.669999999999999929e+00,9.999999019999999961e-01,2.000000000000000000e+00
4.660000000000000142e+00,9.999998960000000547e-01,2.000000000000000000e+00
4.650000000000000355e+00,9.999998890000000307e-01,2.000000000000000000e+00
4.639999999999999680e+00,9.999998810000000349e-01,2.000000000000000000e+00
4.629999999999999893e+00,9.999998730000000391e-01,2.000000000000000000e+00
4.620000000000000107e+00,9.999998650000000433e-01,2.000000000000000000e+00
4.610000000000000320e+00,9.999998559999999648e-01,2.000000000000000000e+00
4.599999999999999645e+00,9.999998460000000255e-01,2.000000000000000000e+00
4.589999999999999858e+00,9.999998350000000036e-01,2.000000000000000000e+00
4.580000000000000071e+00,9.999998239999999816e-01,2.000000000000000000e+00
4.570000000000000284e+00,9.999998119999999879e-01,2.000000000000000000e+00
4.559999999999999609e+00,9.999997990000000225e-01,2.000000000000000000e+00
4.549999999999999822e+00,9.999997849999999744e-01,2.000000000000000000e+00
4.540000000000000036e+00,9.999997710000000373e-01,2.000000000000000000e+00
4.530000000000000249e+00,9.999997550000000457e-01,2.000000000000000000e+00
4.519999999999999574e+00,9.999997379999999714e-01,2.000000000000000000e+00
4.509999999999999787e+00,9.999997200000000364e-01,2.000000000000000000e+00
4.500000000000000000e+00,9.999997000000000469e-01,2.000000000000000000e+00
4.490000000000000213e+00,9.999996799999999464e-01,2.000000000000000000e+00
4.480000000000000426e+00,9.999996570000000418e-01,2.000000000000000000e+00
4.469999999999999751e+00,9.999996330000000544e-01,2.000000000000000000e+00
4.459999999999999964e+00,9.999996079999999843e-01,2.000000000000000000e+00
4.450000000000000178e+00,9.999995799999999990e-01,2.000000000000000000e+00
4.440000000000000391e+00,9.999995499999999593e-01,2.000000000000000000e+00
4.429999999999999716e+00,9.999995189999999479e-01,2.000000000000000000e+00
4.419999999999999929e+00,9.999994850000000213e-01,2.000000000000000000e+00
4.410000000000000142e+00,9.999994479999999575e-01,2.000000000000000000e+00
4.400000000000000355e+00,9.999994089999999503e-01,2.000000000000000000e+00
4.389999999999999680e+00,9.999993670000000279e-01,2.000000000000000000e+00
4.379999999999999893e+00,9.999993219999999683e-01,2.000000000000000000e+00
4.370000000000000107e+00,9.999992739999999936e-01,2.000000000000000000e+00
4.360000000000000320e+00,9.999992220000000209e-01,2.000000000000000000e+00
4.349999999999999645e+00,9.999991660000000504e-01,2.000000000000000000e+00
4.339999999999999858e+00,9.999991059999999710e-01,2.000000000000000000e+00
4.330000000000000071e+00,9.999990420000000046e-01,2.000000000000000000e+00
4.320000000000000284e+00,9.999989740000000404e-01,2.000000000000000000e+00
4.309999999999999609e+00,9.999989000000000239e-01,2.000000000000000000e+00
4.299999999999999822e+00,9.999988210000000377e-01,2.000000000000000000e+00
4.290000000000000036e+00,9.999987359999999992e-01,2.000000000000000000e+00
4.280000000000000249e+00,9.999986450000000193e-01,2.000000000000000000e+00
4.269999999999999574e+00,9.999985479999999871e-01,2.000000000000000000e+00
4.259999999999999787e+00,9.999984429999999591e-01,2.000000000000000000e+00
4.250000000000000000e+00,9.999983310000000181e-01,2.000000000000000000e+00
4.240000000000000213e+00,9.999982109999999702e-01,2.000000000000000000e+00
4.230000000000000426e+00,9.999980819999999548e-01,2.000000000000000000e+00
4.219999999999999751e+00,9.999979439999999720e-01,2.000000000000000000e+00
4.209999999999999964e+00,9.999977960000000499e-01,2.000000000000000000e+00
4.200000000000000178e+00,9.999976379999999665e-01,2.000000000000000000e+00
4.190000000000000391e+00,9.999974680000000005e-01,2.000000000000000000e+00
4.179999999999999716e+00,9.999972870000000125e-01,2.000000000000000000e+00
4.169999999999999929e+00,9.999970919999999763e-01,2.000000000000000000e+00
4.160000000000000142e+00,9.999968839999999748e-01,2.000000000000000000e+00
4.150000000000000355e+00,9.999966620000000361e-01,2.000000000000000000e+00
4.139999999999999680e+00,9.999964230000000232e-01,2.000000000000000000e+00
4.129999999999999893e+00,9.999961680000000186e-01,2.000000000000000000e+00
4.120000000000000107e+00,9.999958960000000507e-01,2.000000000000000000e+00
