5.000000000000000000e+00,9.999999880000000063e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.990000000000000213e+00,9.999999870000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.980000000000000426e+00,9.999999859999999519e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.969999999999999751e+00,9.999999849999999801e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.959999999999999964e+00,9.999999849999999801e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000000178e+00,9.999999840000000084e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.940000000000000391e+00,9.999999819999999540e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,9.999999809999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.919999999999999929e+00,9.999999800000000105e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.910000000000000142e+00,9.999999790000000388e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000355e+00,9.999999779999999561e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.889999999999999680e+00,9.999999760000000126e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.879999999999999893e+00,9.999999750000000409e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.870000000000000107e+00,9.999999729999999865e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.860000000000000320e+00,9.999999710000000430e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,9.999999689999999886e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.839999999999999858e+00,9.999999670000000451e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.830000000000000071e+00,9.999999649999999907e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.820000000000000284e+00,9.999999630000000472e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.809999999999999609e+00,9.999999600000000211e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e+00,9.999999579999999666e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.790000000000000036e+00,9.999999550000000514e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.780000000000000249e+00,9.999999520000000253e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.769999999999999574e+00,9.999999489999999991e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.759999999999999787e+00,9.999999459999999729e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.750000000000000000e+00,9.999999419999999750e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.740000000000000213e+00,9.999999389999999488e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.730000000000000426e+00,9.999999349999999509e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.719999999999999751e+00,9.999999299999999813e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.709999999999999964e+00,9.999999259999999834e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.700000000000000178e+00,9.999999210000000138e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.690000000000000391e+00,9.999999160000000442e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.679999999999999716e+00,9.999999099999999919e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.669999999999999929e+00,9.999999040000000505e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.660000000000000142e+00,9.999998979999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000355e+00,9.999998909999999741e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.639999999999999680e+00,9.999998839999999500e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.629999999999999893e+00,9.999998759999999542e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.620000000000000107e+00,9.999998679999999585e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.610000000000000320e+00,9.999998589999999909e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.599999999999999645e+00,9.999998500000000234e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.589999999999999858e+00,9.999998399999999732e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.580000000000000071e+00,9.999998289999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.570000000000000284e+00,9.999998169999999575e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.559999999999999609e+00,9.999998049999999639e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.549999999999999822e+00,9.999997919999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.540000000000000036e+00,9.999997779999999503e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.530000000000000249e+00,9.999997630000000415e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.519999999999999574e+00,9.999997470000000499e-01,0.000000000000000000e+00,-0.000000000000000000e+00
4.509999999999999787e+00,9.999997299999999756e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,9.999997109999999578e-01,0.000000000000000000e+00,-0.000000000000000000e+00
