5.000000000000000000e+00 -7.932611193199999633e+00 -7.932303609999999949e+00 -7.556455960000000083e+00 -7.551920469999999774e+00 -7.536546099999999804e+00 -7.536546099999999804e+00 -7.497920030000000402e+00 -7.497920030000000402e+00 -7.488613100000000244e+00 -7.468990690000000043e+00 -7.468366350000000153e+00 -7.468366350000000153e+00 -7.455417180000000421e+00 -7.419886260000000178e+00 -7.419886260000000178e+00 -7.419552460000000238e+00
4.990000000000000213e+00 -7.932612986499999685e+00 -7.932299129999999643e+00 -7.556453509999999874e+00 -7.551994449999999581e+00 -7.536696550000000272e+00 -7.536696550000000272e+00 -7.497947410000000090e+00 -7.497947410000000090e+00 -7.488668050000000243e+00 -7.468944940000000088e+00 -7.468450540000000082e+00 -7.468450540000000082e+00 -7.455365930000000141e+00 -7.420029719999999607e+00 -7.420029719999999607e+00 -7.419572340000000210e+00
4.980000000000000426e+00 -7.932614817600000201e+00 -7.932294569999999823e+00 -7.556451199999999702e+00 -7.552068539999999608e+00 -7.536847889999999772e+00 -7.536847889999999772e+00 -7.497974580000000167e+00 -7.497974580000000167e+00 -7.488723069999999815e+00 -7.468900340000000249e+00 -7.468535010000000085e+00 -7.468535010000000085e+00 -7.455313190000000034e+00 -7.420173750000000013e+00 -7.420173750000000013e+00 -7.419591620000000276e+00
4.969999999999999751e+00 -7.932616687400000366e+00 -7.932289919999999661e+00 -7.556449019999999628e+00 -7.552142729999999915e+00 -7.537000149999999898e+00 -7.537000149999999898e+00 -7.498001559999999621e+00 -7.498001559999999621e+00 -7.488778169999999790e+00 -7.468856940000000222e+00 -7.468619750000000224e+00 -7.468619740000000284e+00 -7.455258950000000162e+00 -7.420318349999999619e+00 -7.420318349999999619e+00 -7.419610310000000375e+00
4.959999999999999964e+00 -7.932618596600000238e+00 -7.932285170000000107e+00 -7.556446979999999591e+00 -7.552217030000000442e+00 -7.537153319999999823e+00 -7.537153319999999823e+00 -7.498028330000000352e+00 -7.498028330000000352e+00 -7.488833340000000227e+00 -7.468814749999999947e+00 -7.468704770000000437e+00 -7.468704770000000437e+00 -7.455203199999999697e+00 -7.420463530000000141e+00 -7.420463530000000141e+00 -7.419628399999999679e+00
4.950000000000000178e+00 -7.932620546099999892e+00 -7.932280340000000152e+00 -7.556445100000000359e+00 -7.552291450000000239e+00 -7.537307400000000435e+00 -7.537307400000000435e+00 -7.498054920000000401e+00 -7.498054920000000401e+00 -7.488888590000000178e+00 -7.468790079999999776e+00 -7.468790079999999776e+00 -7.468773800000000129e+00 -7.455145919999999649e+00 -7.420609299999999742e+00 -7.420609299999999742e+00 -7.419645899999999905e+00
4.940000000000000391e+00 -7.932622536700000282e+00 -7.932275409999999916e+00 -7.556443370000000215e+00 -7.552365990000000195e+00 -7.537462389999999957e+00 -7.537462389999999957e+00 -7.498081319999999828e+00 -7.498081319999999828e+00 -7.488943929999999582e+00 -7.468875680000000017e+00 -7.468875680000000017e+00 -7.468734109999999760e+00 -7.455087100000000078e+00 -7.420755650000000259e+00 -7.420755650000000259e+00 -7.419662820000000103e+00
4.929999999999999716e+00 -7.932624569199999698e+00 -7.932270380000000287e+00 -7.556441809999999926e+00 -7.552440650000000311e+00 -7.537618310000000044e+00 -7.537618310000000044e+00 -7.498107550000000288e+00 -7.498107550000000288e+00 -7.488999360000000216e+00 -7.468961580000000211e+00 -7.468961580000000211e+00 -7.468695720000000371e+00 -7.455026730000000157e+00 -7.420902609999999733e+00 -7.420902609999999733e+00 -7.419679160000000273e+00
4.919999999999999929e+00 -7.932626644599999999e+00 -7.932265250000000378e+00 -7.556440430000000319e+00 -7.552515429999999697e+00 -7.537775149999999869e+00 -7.537775149999999869e+00 -7.498133600000000065e+00 -7.498133600000000065e+00 -7.489054890000000242e+00 -7.469047790000000298e+00 -7.469047790000000298e+00 -7.468658650000000065e+00 -7.454964790000000008e+00 -7.421050170000000001e+00 -7.421050170000000001e+00 -7.419694920000000415e+00
4.910000000000000142e+00 -7.932628763700000363e+00 -7.932260020000000189e+00 -7.556439229999999618e+00 -7.552590340000000069e+00 -7.537932920000000259e+00 -7.537932920000000259e+00 -7.498159479999999988e+00 -7.498159479999999988e+00 -7.489110519999999660e+00 -7.469134310000000276e+00 -7.469134310000000276e+00 -7.468622909999999671e+00 -7.454901279999999630e+00 -7.421198340000000115e+00 -7.421198340000000115e+00 -7.419710120000000408e+00
4.900000000000000355e+00 -7.932630927399999976e+00 -7.932254689999999719e+00 -7.556438230000000367e+00 -7.552665389999999590e+00 -7.538091620000000326e+00 -7.538091620000000326e+00 -7.498185199999999995e+00 -7.498185199999999995e+00 -7.489166260000000186e+00 -7.469221140000000148e+00 -7.469221140000000148e+00 -7.468588539999999831e+00 -7.454836189999999974e+00 -7.421347130000000014e+00 -7.421347130000000014e+00 -7.419724750000000313e+00
4.889999999999999680e+00 -7.932633136699999810e+00 -7.932249259999999857e+00 -7.556437429999999900e+00 -7.552740560000000158e+00 -7.538251260000000009e+00 -7.538251260000000009e+00 -7.498210760000000086e+00 -7.498210760000000086e+00 -7.489222119999999983e+00 -7.469308299999999790e+00 -7.469308299999999790e+00 -7.468555549999999599e+00 -7.454769510000000210e+00 -7.421496549999999637e+00 -7.421496549999999637e+00 -7.419738820000000068e+00
4.879999999999999893e+00 -7.932635392499999938e+00 -7.932243719999999776e+00 -7.556436849999999872e+00 -7.552815869999999876e+00 -7.538411840000000197e+00 -7.538411840000000197e+00 -7.498236180000000140e+00 -7.498236180000000140e+00 -7.489278089999999999e+00 -7.469395780000000151e+00 -7.469395780000000151e+00 -7.468523969999999679e+00 -7.454701240000000340e+00 -7.421646599999999871e+00 -7.421646599999999871e+00 -7.419752329999999674e+00
4.870000000000000107e+00 -7.932637695700000435e+00 -7.932238070000000363e+00 -7.556436500000000223e+00 -7.552891319999999631e+00 -7.538573369999999940e+00 -7.538573369999999940e+00 -7.498261450000000217e+00 -7.498261450000000217e+00 -7.489334190000000113e+00 -7.469483610000000162e+00 -7.469483600000000223e+00 -7.468493810000000011e+00 -7.454631370000000423e+00 -7.421797299999999709e+00 -7.421797299999999709e+00 -7.419765299999999897e+00
4.860000000000000320e+00 -7.932640047499999625e+00 -7.932232309999999842e+00 -7.556436390000000003e+00 -7.552966900000000372e+00 -7.538735840000000188e+00 -7.538735840000000188e+00 -7.498286590000000196e+00 -7.498286590000000196e+00 -7.489390420000000326e+00 -7.469571769999999944e+00 -7.469571769999999944e+00 -7.468465100000000412e+00 -7.454559889999999633e+00 -7.421948640000000097e+00 -7.421948640000000097e+00 -7.419777729999999849e+00
4.849999999999999645e+00 -7.932642448700000237e+00 -7.932226439999999990e+00 -7.556436530000000040e+00 -7.553042620000000262e+00 -7.538899279999999870e+00 -7.538899279999999870e+00 -7.498311590000000137e+00 -7.498311590000000137e+00 -7.489446779999999748e+00 -7.469660280000000263e+00 -7.469660280000000263e+00 -7.468437859999999873e+00 -7.454486809999999686e+00 -7.422100640000000027e+00 -7.422100640000000027e+00 -7.419789620000000419e+00
4.839999999999999858e+00 -7.932644900499999707e+00 -7.932220449999999978e+00 -7.556436930000000274e+00 -7.553118470000000251e+00 -7.539063669999999995e+00 -7.539063669999999995e+00 -7.498336479999999860e+00 -7.498336479999999860e+00 -7.489503290000000035e+00 -7.469749150000000171e+00 -7.469749150000000171e+00 -7.468412100000000109e+00 -7.454412129999999692e+00 -7.422253300000000387e+00 -7.422253300000000387e+00 -7.419800969999999829e+00
4.830000000000000071e+00 -7.932647403799999886e+00 -7.932214349999999747e+00 -7.556437629999999572e+00 -7.553194460000000277e+00 -7.539229030000000442e+00 -7.539229030000000442e+00 -7.498361240000000372e+00 -7.498361240000000372e+00 -7.489559950000000299e+00 -7.469838389999999606e+00 -7.469838389999999606e+00 -7.468387840000000111e+00 -7.454335839999999713e+00 -7.422406630000000227e+00 -7.422406630000000227e+00 -7.419811809999999674e+00
4.820000000000000284e+00 -7.932649959699999975e+00 -7.932208130000000246e+00 -7.556438619999999773e+00 -7.553270580000000400e+00 -7.539395360000000323e+00 -7.539395360000000323e+00 -7.498385899999999715e+00 -7.498385899999999715e+00 -7.489616759999999651e+00 -7.469927990000000406e+00 -7.469927990000000406e+00 -7.468365089999999817e+00 -7.454257949999999688e+00 -7.422560650000000315e+00 -7.422560650000000315e+00 -7.419822120000000076e+00
4.809999999999999609e+00 -7.932652569400000075e+00 -7.932201779999999758e+00 -7.556439929999999805e+00 -7.553346819999999795e+00 -7.539562669999999578e+00 -7.539562669999999578e+00 -7.498410459999999667e+00 -7.498410459999999667e+00 -7.489673729999999807e+00 -7.470017969999999785e+00 -7.470017969999999785e+00 -7.468343889999999874e+00 -7.454178459999999617e+00 -7.422715359999999762e+00 -7.422715359999999762e+00 -7.419831929999999964e+00
4.799999999999999822e+00 -7.932655234000000277e+00 -7.932195319999999938e+00 -7.556441580000000435e+00 -7.553423180000000237e+00 -7.539730959999999982e+00 -7.539730959999999982e+00 -7.498434930000000165e+00 -7.498434930000000165e+00 -7.489730869999999818e+00 -7.470108340000000346e+00 -7.470108340000000346e+00 -7.468324230000000341e+00 -7.454097370000000389e+00 -7.422870760000000345e+00 -7.422870760000000345e+00 -7.419841230000000287e+00
4.790000000000000036e+00 -7.932657954499999775e+00 -7.932188720000000082e+00 -7.556443579999999827e+00 -7.553499659999999949e+00 -7.539900249999999637e+00 -7.539900239999999698e+00 -7.498459300000000383e+00 -7.498459300000000383e+00 -7.489788179999999684e+00 -7.470199110000000253e+00 -7.470199110000000253e+00 -7.468306130000000209e+00 -7.454014690000000165e+00 -7.423026870000000166e+00 -7.423026870000000166e+00 -7.419850030000000096e+00
4.780000000000000249e+00 -7.932660732299999573e+00 -7.932182000000000066e+00 -7.556445970000000401e+00 -7.553576249999999881e+00 -7.540070520000000442e+00 -7.540070520000000442e+00 -7.498483600000000138e+00 -7.498483600000000138e+00 -7.489845680000000172e+00 -7.470290269999999566e+00 -7.470290269999999566e+00 -7.468289610000000245e+00 -7.453930429999999774e+00 -7.423183690000000112e+00 -7.423183690000000112e+00 -7.419858340000000219e+00
4.769999999999999574e+00 -7.932663568399999754e+00 -7.932175149999999952e+00 -7.556448760000000320e+00 -7.553652940000000093e+00 -7.540241800000000438e+00 -7.540241800000000438e+00 -7.498507830000000318e+00 -7.498507830000000318e+00 -7.489903359999999566e+00 -7.470381849999999879e+00 -7.470381849999999879e+00 -7.468274680000000387e+00 -7.453844600000000042e+00 -7.423341240000000063e+00 -7.423341240000000063e+00 -7.419866169999999705e+00
4.759999999999999787e+00 -7.932666464000000417e+00 -7.932168159999999801e+00 -7.556451990000000229e+00 -7.553729709999999820e+00 -7.540414089999999625e+00 -7.540414089999999625e+00 -7.498531999999999975e+00 -7.498531999999999975e+00 -7.489961240000000409e+00 -7.470473850000000304e+00 -7.470473850000000304e+00 -7.468261349999999688e+00 -7.453757200000000083e+00 -7.423499520000000018e+00 -7.423499520000000018e+00 -7.419873530000000272e+00
4.750000000000000000e+00 -7.932669420499999902e+00 -7.932161040000000440e+00 -7.556455680000000008e+00 -7.553806550000000009e+00 -7.540587389999999779e+00 -7.540587389999999779e+00 -7.498556119999999936e+00 -7.498556119999999936e+00 -7.490019320000000036e+00 -7.470566269999999953e+00 -7.470566269999999953e+00 -7.468249639999999800e+00 -7.453668249999999773e+00 -7.423658549999999856e+00 -7.423658549999999856e+00 -7.419880420000000143e+00
4.740000000000000213e+00 -7.932672439100000084e+00 -7.932153780000000154e+00 -7.556459860000000361e+00 -7.553883449999999833e+00 -7.540761709999999951e+00 -7.540761709999999951e+00 -7.498580190000000201e+00 -7.498580190000000201e+00 -7.490077610000000163e+00 -7.470659140000000420e+00 -7.470659129999999593e+00 -7.468239539999999899e+00 -7.453577759999999941e+00 -7.423818329999999577e+00 -7.423818329999999577e+00 -7.419886850000000145e+00
4.730000000000000426e+00 -7.932675521100000182e+00 -7.932146379999999830e+00 -7.556464580000000097e+00 -7.553960380000000363e+00 -7.540937060000000081e+00 -7.540937060000000081e+00 -7.498604219999999820e+00 -7.498604219999999820e+00 -7.490136119999999842e+00 -7.470752440000000050e+00 -7.470752440000000050e+00 -7.468231079999999800e+00 -7.453485739999999637e+00 -7.423978870000000008e+00 -7.423978870000000008e+00 -7.419892830000000217e+00
4.719999999999999751e+00 -7.932678667800000305e+00 -7.932138830000000418e+00 -7.556469859999999983e+00 -7.554037329999999884e+00 -7.541113450000000107e+00 -7.541113450000000107e+00 -7.498628229999999562e+00 -7.498628229999999562e+00 -7.490194859999999899e+00 -7.470846210000000376e+00 -7.470846210000000376e+00 -7.468224260000000392e+00 -7.453392209999999629e+00 -7.424140180000000200e+00 -7.424140180000000200e+00 -7.419898370000000298e+00
