5.000000000000000000e+00,9.999881980000000503e-01,9.554000000000000270e-01,9.584000000000000297e-01,8.810999999999999943e-01,8.605000000000000426e-01,1.000099999999999989e+00,1.000099999999999989e+00,9.999000000000000110e-01,9.999000000000000110e-01,6.135000000000000453e-01,6.344999999999999529e-01,6.562000000000000055e-01,6.571000000000000174e-01,1.000099999999999989e+00,1.000099999999999989e+00,9.999000000000000110e-01,9.999000000000000110e-01,9.887000000000000233e-01,9.872999999999999554e-01,9.987000000000000322e-01,9.983999999999999542e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999000000000000110e-01
4.990000000000000213e+00,9.999878199999999717e-01,9.546000000000000041e-01,9.576999999999999957e-01,8.804999999999999494e-01,8.597000000000000197e-01,1.000099999999999989e+00,1.000099999999999989e+00,9.999000000000000110e-01,9.999000000000000110e-01,6.141999999999999682e-01,6.352999999999999758e-01,6.570000000000000284e-01,6.579000000000000403e-01,1.000099999999999989e+00,1.000099999999999989e+00,9.999000000000000110e-01,9.999000000000000110e-01,9.885000000000000453e-01,9.870999999999999774e-01,9.987000000000000322e-01,9.983999999999999542e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999000000000000110e-01
4.980000000000000426e+00,9.999874309999999822e-01,9.537999999999999812e-01,9.569999999999999618e-01,8.799000000000000155e-01,8.589999999999999858e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.999000000000000110e-01,9.999000000000000110e-01,6.149000000000000021e-01,6.360000000000000098e-01,6.578000000000000513e-01,6.586999999999999522e-01,1.000099999999999989e+00,1.000099999999999989e+00,9.999000000000000110e-01,9.999000000000000110e-01,9.883999999999999453e-01,9.868999999999999995e-01,9.988000000000000211e-01,9.985000000000000542e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.999000000000000110e-01
4.969999999999999751e+00,9.999870290000000272e-01,9.529999999999999583e-01,9.562000000000000499e-01,8.792999999999999705e-01,8.582999999999999519e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.155000000000000471e-01,6.368000000000000327e-01,6.584999999999999742e-01,6.594999999999999751e-01,1.000099999999999989e+00,1.000099999999999989e+00,9.999000000000000110e-01,9.999000000000000110e-01,9.881999999999999673e-01,9.867000000000000215e-01,9.989000000000000101e-01,9.986000000000000432e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.999000000000000110e-01
4.959999999999999964e+00,9.999866139999999959e-01,9.522000000000000464e-01,9.555000000000000160e-01,8.787000000000000366e-01,8.576000000000000290e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.161999999999999700e-01,6.375999999999999446e-01,6.592999999999999972e-01,6.602000000000000091e-01,1.000099999999999989e+00,1.000099999999999989e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.880999999999999783e-01,9.865000000000000435e-01,9.989000000000000101e-01,9.987000000000000322e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.999000000000000110e-01
4.950000000000000178e+00,9.999861859999999991e-01,9.514000000000000234e-01,9.546999999999999931e-01,8.780999999999999917e-01,8.568999999999999950e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.169000000000000039e-01,6.383999999999999675e-01,6.601000000000000201e-01,6.610000000000000320e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.879000000000000004e-01,9.861999999999999655e-01,9.989999999999999991e-01,9.987000000000000322e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.999000000000000110e-01
4.940000000000000391e+00,9.999857450000000370e-01,9.506000000000000005e-01,9.538999999999999702e-01,8.776000000000000467e-01,8.561999999999999611e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.176000000000000378e-01,6.391999999999999904e-01,6.609000000000000430e-01,6.618000000000000549e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.878000000000000114e-01,9.859999999999999876e-01,9.989999999999999991e-01,9.988000000000000211e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.999000000000000110e-01
4.929999999999999716e+00,9.999852900000000266e-01,9.496999999999999886e-01,9.530999999999999472e-01,8.770000000000000018e-01,8.555000000000000382e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.182999999999999607e-01,6.400000000000000133e-01,6.616999999999999549e-01,6.625999999999999668e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.876000000000000334e-01,9.858000000000000096e-01,9.990999999999999881e-01,9.989000000000000101e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.999000000000000110e-01
4.919999999999999929e+00,9.999848199999999965e-01,9.488999999999999657e-01,9.523000000000000353e-01,8.764999999999999458e-01,8.548999999999999932e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.189999999999999947e-01,6.408000000000000362e-01,6.624999999999999778e-01,6.633999999999999897e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.874000000000000554e-01,9.856000000000000316e-01,9.991999999999999771e-01,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.999000000000000110e-01
4.910000000000000142e+00,9.999843360000000292e-01,9.479999999999999538e-01,9.515000000000000124e-01,8.759000000000000119e-01,8.541999999999999593e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.197000000000000286e-01,6.415999999999999481e-01,6.632000000000000117e-01,6.642000000000000126e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.872999999999999554e-01,9.854000000000000536e-01,9.991999999999999771e-01,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.998000000000000220e-01
4.900000000000000355e+00,9.999838370000000420e-01,9.471000000000000529e-01,9.506999999999999895e-01,8.753999999999999559e-01,8.536000000000000254e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.203999999999999515e-01,6.424999999999999600e-01,6.640000000000000346e-01,6.650000000000000355e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.870999999999999774e-01,9.850999999999999757e-01,9.992999999999999661e-01,9.990999999999999881e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000099999999999989e+00,9.998000000000000220e-01
4.889999999999999680e+00,9.999833209999999806e-01,9.462000000000000410e-01,9.497999999999999776e-01,8.749000000000000110e-01,8.528999999999999915e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.211999999999999744e-01,6.432999999999999829e-01,6.647999999999999465e-01,6.657999999999999474e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.869999999999999885e-01,9.848999999999999977e-01,9.993999999999999551e-01,9.991999999999999771e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.998000000000000220e-01
4.879999999999999893e+00,9.999827900000000103e-01,9.453000000000000291e-01,9.488999999999999657e-01,8.743999999999999551e-01,8.522999999999999465e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.219000000000000083e-01,6.441000000000000059e-01,6.655999999999999694e-01,6.665999999999999703e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.868000000000000105e-01,9.847000000000000197e-01,9.993999999999999551e-01,9.992999999999999661e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.997000000000000330e-01
4.870000000000000107e+00,9.999822419999999656e-01,9.443000000000000282e-01,9.479999999999999538e-01,8.739000000000000101e-01,8.517000000000000126e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.226000000000000423e-01,6.449000000000000288e-01,6.663999999999999924e-01,6.673999999999999932e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.867000000000000215e-01,9.845000000000000417e-01,9.995000000000000551e-01,9.993999999999999551e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999000000000000110e-01,9.997000000000000330e-01
4.860000000000000320e+00,9.999816759999999860e-01,9.434000000000000163e-01,9.471000000000000529e-01,8.733999999999999542e-01,8.510999999999999677e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,6.233999999999999542e-01,6.458000000000000407e-01,6.672000000000000153e-01,6.682000000000000162e-01,1.000199999999999978e+00,1.000199999999999978e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.865000000000000435e-01,9.841999999999999638e-01,9.996000000000000441e-01,9.995000000000000551e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999000000000000110e-01,9.996000000000000441e-01
