5.000000000000000000e+00,-9.996430510999999575e-01,-9.996535600000000521e-01,-6.410441500000000348e-01,-6.409414300000000342e-01,-6.231057199999999741e-01,-6.229800399999999572e-01,-6.166707500000000453e-01,-6.157022800000000462e-01,-5.971827600000000347e-01,-5.933128899999999817e-01,-5.878663699999999714e-01,-5.878663699999999714e-01,-5.857834800000000230e-01,-5.857834800000000230e-01,-5.825328600000000412e-01,-5.796032199999999746e-01,-5.187287000000000425e-01
4.990000000000000213e+00,-9.996430588000000395e-01,-9.996536999999999784e-01,-6.412374199999999469e-01,-6.411351699999999765e-01,-6.230971299999999991e-01,-6.229681700000000433e-01,-6.167050600000000271e-01,-6.157266399999999917e-01,-5.972495899999999969e-01,-5.933567100000000094e-01,-5.878748700000000493e-01,-5.878748700000000493e-01,-5.857792499999999736e-01,-5.857792499999999736e-01,-5.824521900000000363e-01,-5.795152399999999870e-01,-5.187579599999999624e-01
4.980000000000000426e+00,-9.996430665000000104e-01,-9.996538499999999550e-01,-6.414317999999999964e-01,-6.413300299999999954e-01,-6.230884899999999949e-01,-6.229561599999999810e-01,-6.167392800000000008e-01,-6.157508299999999712e-01,-5.973163799999999801e-01,-5.934002299999999730e-01,-5.878834699999999636e-01,-5.878834699999999636e-01,-5.857750099999999849e-01,-5.857750099999999849e-01,-5.823702800000000179e-01,-5.794260199999999861e-01,-5.187880299999999556e-01
4.969999999999999751e+00,-9.996430741999999814e-01,-9.996540099999999818e-01,-6.416272899999999613e-01,-6.415260200000000301e-01,-6.230797999999999615e-01,-6.229440400000000322e-01,-6.167734200000000166e-01,-6.157748499999999847e-01,-5.973831299999999844e-01,-5.934434499999999835e-01,-5.878921799999999864e-01,-5.878921799999999864e-01,-5.857707800000000464e-01,-5.857707800000000464e-01,-5.822871200000000469e-01,-5.793355599999999717e-01,-5.188189500000000010e-01
4.959999999999999964e+00,-9.996430818999999524e-01,-9.996541599999999583e-01,-6.418238899999999525e-01,-6.417231300000000305e-01,-6.230710600000000099e-01,-6.229317800000000460e-01,-6.168074900000000138e-01,-6.157986899999999819e-01,-5.974498299999999595e-01,-5.934863599999999906e-01,-5.879009899999999567e-01,-5.879009899999999567e-01,-5.857665399999999467e-01,-5.857665399999999467e-01,-5.822026900000000227e-01,-5.792438399999999543e-01,-5.188507199999999875e-01
4.950000000000000178e+00,-9.996430896000000343e-01,-9.996543100000000459e-01,-6.420215900000000309e-01,-6.419213499999999462e-01,-6.230622700000000291e-01,-6.229194099999999512e-01,-6.168415000000000425e-01,-6.158223800000000026e-01,-5.975164600000000270e-01,-5.935289500000000551e-01,-5.879099100000000355e-01,-5.879099100000000355e-01,-5.857622900000000188e-01,-5.857622900000000188e-01,-5.821169699999999558e-01,-5.791508699999999843e-01,-5.188833600000000157e-01
4.940000000000000391e+00,-9.996430974000000136e-01,-9.996544699999999617e-01,-6.422204000000000246e-01,-6.421206900000000495e-01,-6.230534399999999584e-01,-6.229069000000000411e-01,-6.168754499999999918e-01,-6.158459200000000466e-01,-5.975830100000000256e-01,-5.935711999999999655e-01,-5.879189400000000010e-01,-5.879189299999999507e-01,-5.857580500000000301e-01,-5.857580500000000301e-01,-5.820299599999999574e-01,-5.790566299999999611e-01,-5.189168899999999640e-01
4.929999999999999716e+00,-9.996431050999999846e-01,-9.996546299999999885e-01,-6.424203000000000552e-01,-6.423211399999999571e-01,-6.230445599999999695e-01,-6.228942800000000224e-01,-6.169093399999999727e-01,-6.158692999999999529e-01,-5.976494599999999657e-01,-5.936131000000000046e-01,-5.879280700000000248e-01,-5.879280700000000248e-01,-5.857537999999999911e-01,-5.857537999999999911e-01,-5.819416299999999875e-01,-5.789611000000000063e-01,-5.189513000000000043e-01
4.919999999999999929e+00,-9.996431128999999638e-01,-9.996547999999999545e-01,-6.426212999999999509e-01,-6.425227000000000022e-01,-6.230356400000000017e-01,-6.228815199999999663e-01,-6.169431800000000354e-01,-6.158925299999999936e-01,-5.977158200000000088e-01,-5.936546299999999610e-01,-5.879373300000000357e-01,-5.879373300000000357e-01,-5.857495499999999522e-01,-5.857495499999999522e-01,-5.818519699999999961e-01,-5.788642800000000088e-01,-5.189866300000000043e-01
4.910000000000000142e+00,-9.996431207999999513e-01,-9.996549599999999813e-01,-6.428233899999999945e-01,-6.427253600000000233e-01,-6.230266700000000046e-01,-6.228686399999999734e-01,-6.169769800000000082e-01,-6.159156199999999970e-01,-5.977820600000000040e-01,-5.936957899999999455e-01,-5.879466899999999940e-01,-5.879466899999999940e-01,-5.857452899999999740e-01,-5.857452899999999740e-01,-5.817609700000000439e-01,-5.787661499999999792e-01,-5.190228799999999643e-01
