5.000000000000000000e+00 -9.996102919999999559e-01 -7.054659500000000083e-01 -6.752868300000000046e-01 -6.198567200000000277e-01 -6.198567099999999774e-01 -6.090447399999999734e-01 -4.435521000000000047e-01 -4.083946500000000257e-01 -4.083942400000000195e-01 -3.973184300000000002e-01 -1.676649299999999898e-01 -7.465737000000000068e-02 -7.465734000000000259e-02 -7.458631999999999762e-02 -7.458631999999999762e-02 -6.995493999999999324e-02 5.394323000000000173e-02 5.394323000000000173e-02 7.015129000000000503e-02 4.299389399999999917e-01 5.332971800000000373e-01 5.333012999999999781e-01 5.953901099999999724e-01 5.996994799999999515e-01 1.418496490000000110e+00 1.453781570000000078e+00 2.750597790000000042e+00 2.750597829999999799e+00 2.750681029999999971e+00 2.750682400000000083e+00 2.751691800000000132e+00
4.990000000000000213e+00 -9.996102950999999903e-01 -7.054637700000000455e-01 -6.753684300000000196e-01 -6.198598300000000005e-01 -6.198598300000000005e-01 -6.090568200000000543e-01 -4.440245899999999968e-01 -4.094527499999999764e-01 -4.094527499999999764e-01 -3.973820200000000025e-01 -1.723842800000000008e-01 -7.465731999999999924e-02 -7.465729999999999589e-02 -7.458360999999999463e-02 -7.458360999999999463e-02 -7.000660999999999690e-02 5.394710999999999951e-02 5.394710999999999951e-02 7.021766000000000119e-02 4.254404500000000255e-01 5.239201399999999786e-01 5.239201599999999681e-01 5.848507899999999537e-01 5.852892600000000334e-01 1.396321080000000103e+00 1.453771249999999959e+00 2.750286870000000050e+00 2.750286879999999989e+00 2.750681039999999911e+00 2.750682400000000083e+00 2.751712830000000221e+00
4.980000000000000426e+00 -9.996103002999999765e-01 -7.054624900000000531e-01 -6.754692500000000210e-01 -6.198629399999999734e-01 -6.198629399999999734e-01 -6.091243699999999706e-01 -4.450696100000000044e-01 -4.102563799999999761e-01 -4.102563799999999761e-01 -3.974481000000000264e-01 -1.800432399999999933e-01 -7.465726999999999780e-02 -7.465724999999999445e-02 -7.458075000000000121e-02 -7.458075000000000121e-02 -7.014339999999999464e-02 5.395119999999999777e-02 5.395119999999999777e-02 7.007418999999999454e-02 4.140043600000000157e-01 5.147868899999999970e-01 5.147868899999999970e-01 5.736809800000000070e-01 5.750073900000000071e-01 1.376331689999999996e+00 1.453765240000000070e+00 2.696521919999999906e+00 2.696521919999999906e+00 2.750681039999999911e+00 2.750682400000000083e+00 2.750823660000000004e+00
4.969999999999999751e+00 -9.996103078000000419e-01 -7.054694799999999821e-01 -6.756614199999999570e-01 -6.198669100000000487e-01 -6.198669100000000487e-01 -6.092292400000000052e-01 -4.456834599999999758e-01 -4.127869599999999806e-01 -4.127869599999999806e-01 -3.975070199999999887e-01 -1.878224400000000072e-01 -7.465721000000000163e-02 -7.465720000000000689e-02 -7.457816999999999918e-02 -7.457816999999999918e-02 -7.023493000000000097e-02 5.395432000000000006e-02 5.395432000000000006e-02 7.007895000000000096e-02 4.086502599999999874e-01 5.034512500000000168e-01 5.034512500000000168e-01 5.576816500000000287e-01 5.600247999999999893e-01 1.355558770000000024e+00 1.453760579999999969e+00 2.633037559999999999e+00 2.633037559999999999e+00 2.750681039999999911e+00 2.750682390000000144e+00 2.750757909999999917e+00
4.959999999999999964e+00 -9.996103178999999894e-01 -7.054491099999999904e-01 -6.755054299999999623e-01 -6.198687999999999976e-01 -6.198687999999999976e-01 -6.090500500000000095e-01 -4.459217100000000267e-01 -4.105361699999999781e-01 -4.105361699999999781e-01 -3.975626999999999911e-01 -1.839345400000000075e-01 -7.465713999999999684e-02 -7.465713999999999684e-02 -7.457442999999999711e-02 -7.457442000000000237e-02 -7.007771999999999613e-02 5.396048999999999984e-02 5.396050000000000152e-02 7.035059999999999925e-02 4.050220600000000171e-01 5.031942999999999833e-01 5.031943100000000335e-01 5.537192800000000359e-01 5.556642200000000420e-01 1.335345189999999960e+00 1.453756990000000027e+00 2.602019390000000154e+00 2.602019400000000093e+00 2.750681039999999911e+00 2.750682390000000144e+00 2.750747630000000221e+00
4.950000000000000178e+00 -9.996103311999999796e-01 -7.054603699999999478e-01 -6.757403100000000107e-01 -6.198734099999999581e-01 -6.198734099999999581e-01 -6.092142400000000180e-01 -4.466418799999999911e-01 -4.140200499999999728e-01 -4.140200499999999728e-01 -3.976174699999999729e-01 -1.954992200000000013e-01 -7.465708000000000066e-02 -7.465707000000000593e-02 -7.457189000000000179e-02 -7.457189000000000179e-02 -7.023263000000000422e-02 5.396286000000000138e-02 5.396286000000000138e-02 7.026978000000000391e-02 3.992345199999999816e-01 4.884876899999999744e-01 4.884876899999999744e-01 5.351164800000000055e-01 5.359801699999999780e-01 1.317469940000000062e+00 1.453754709999999895e+00 2.509770060000000136e+00 2.509770070000000075e+00 2.750681029999999971e+00 2.750682380000000204e+00 2.750730359999999930e+00
4.940000000000000391e+00 -9.996103482999999512e-01 -7.054553399999999863e-01 -6.757758099999999768e-01 -6.198765000000000525e-01 -6.198765000000000525e-01 -6.091718299999999697e-01 -4.470118599999999831e-01 -4.140150100000000166e-01 -4.140150100000000166e-01 -3.976686799999999966e-01 -1.953284100000000079e-01 -7.465702000000000449e-02 -7.465700000000000114e-02 -7.456843999999999972e-02 -7.456843999999999972e-02 -7.015032000000000212e-02 5.396791000000000088e-02 5.396791000000000088e-02 7.047190000000000398e-02 3.950347799999999743e-01 4.855594999999999772e-01 4.855595100000000275e-01 5.268605499999999831e-01 5.284080500000000180e-01 1.299420089999999917e+00 1.453752799999999956e+00 2.468839679999999870e+00 2.468839679999999870e+00 2.750681020000000032e+00 2.750682380000000204e+00 2.750727480000000114e+00
4.929999999999999716e+00 -9.996103696999999455e-01 -7.054605600000000143e-01 -6.759351200000000004e-01 -6.198805299999999852e-01 -6.198805299999999852e-01 -6.092461999999999600e-01 -4.475318400000000141e-01 -4.157990799999999876e-01 -4.157990799999999876e-01 -3.977178199999999997e-01 -2.005334900000000087e-01 -7.465694999999999970e-02 -7.465692000000000161e-02 -7.456529000000000629e-02 -7.456529000000000629e-02 -7.016240999999999450e-02 5.397185000000000177e-02 5.397185000000000177e-02 7.055880000000000485e-02 3.916374899999999770e-01 4.778649500000000105e-01 4.778649500000000105e-01 5.210522400000000554e-01 5.219912899999999967e-01 1.285318710000000086e+00 1.453752939999999994e+00 2.451887600000000056e+00 2.451887609999999995e+00 2.750681010000000093e+00 2.750682369999999821e+00 2.750727679999999786e+00
4.919999999999999929e+00 -9.996103960000000122e-01 -7.054653499999999910e-01 -6.760804500000000550e-01 -6.198848500000000428e-01 -6.198848500000000428e-01 -6.093264900000000539e-01 -4.481053899999999923e-01 -4.177509300000000203e-01 -4.177509300000000203e-01 -3.977653199999999778e-01 -2.069817499999999921e-01 -7.465687000000000018e-02 -7.465682999999999347e-02 -7.456210000000000615e-02 -7.456210000000000615e-02 -7.019140999999999575e-02 5.397543999999999953e-02 5.397543999999999953e-02 7.061470999999999720e-02 3.872218099999999996e-01 4.681745800000000068e-01 4.681745800000000068e-01 5.078475500000000364e-01 5.087174300000000260e-01 1.265116640000000015e+00 1.453750689999999901e+00 2.397866430000000104e+00 2.397866479999999800e+00 2.750680990000000214e+00 2.750682359999999882e+00 2.750725269999999778e+00
4.910000000000000142e+00 -9.996104281000000036e-01 -7.054630100000000015e-01 -6.761441900000000338e-01 -6.198884000000000061e-01 -6.198884000000000061e-01 -6.093030099999999782e-01 -4.484770900000000227e-01 -4.179954200000000064e-01 -4.179954200000000064e-01 -3.978100999999999998e-01 -2.073773399999999933e-01 -7.465679000000000065e-02 -7.465673999999999921e-02 -7.455834999999999546e-02 -7.455834999999999546e-02 -7.011320999999999526e-02 5.398063000000000167e-02 5.398063000000000167e-02 7.081640999999999631e-02 3.834927300000000039e-01 4.650964300000000051e-01 4.650964300000000051e-01 5.003629600000000233e-01 5.030994300000000141e-01 1.248232280000000083e+00 1.453750120000000035e+00 2.355872890000000108e+00 2.355872890000000108e+00 2.750680969999999892e+00 2.750682349999999943e+00 2.750724359999999979e+00
