5.000000000000000000e+00 -1.005786590000000036e+00 -7.028845400000000021e-01 -6.294229300000000471e-01 -5.396396599999999655e-01 -5.150246200000000441e-01 -5.150246099999999938e-01 -4.852780700000000058e-01 -4.746041500000000024e-01 -4.746041400000000077e-01 -2.843099000000000043e-01 -2.156319399999999942e-01 5.043328999999999868e-02 5.043328999999999868e-02 5.175852999999999704e-02 5.289366000000000206e-02 5.289372999999999991e-02 1.893760399999999955e-01 1.893760399999999955e-01 1.978649500000000117e-01 3.577337099999999825e-01 4.821563400000000166e-01 4.821564700000000037e-01 5.992457100000000425e-01 6.225329699999999633e-01 1.414260309999999965e+00 1.638125229999999988e+00 2.922745289999999940e+00 2.922745289999999940e+00 2.923324229999999968e+00 2.923615009999999792e+00 2.923615719999999918e+00
4.990000000000000213e+00 -1.005786592300000004e+00 -7.029164700000000154e-01 -6.294904500000000347e-01 -5.401789900000000255e-01 -5.152286000000000366e-01 -5.152286000000000366e-01 -4.852466799999999858e-01 -4.747904800000000147e-01 -4.747904800000000147e-01 -2.844830400000000203e-01 -2.153271300000000055e-01 5.024407000000000179e-02 5.024407000000000179e-02 5.160845000000000016e-02 5.271085999999999827e-02 5.271090999999999971e-02 1.891936499999999910e-01 1.891936499999999910e-01 1.977417800000000059e-01 3.584103499999999887e-01 4.798793499999999823e-01 4.798793599999999770e-01 6.310906400000000360e-01 6.331818099999999561e-01 1.398100139999999936e+00 1.637927549999999899e+00 2.922556150000000130e+00 2.922556150000000130e+00 2.923146440000000013e+00 2.923422149999999942e+00 2.923422860000000068e+00
4.980000000000000426e+00 -1.005786596499999908e+00 -7.026443900000000076e-01 -6.293140400000000190e-01 -5.396486999999999812e-01 -5.153971999999999998e-01 -5.153971999999999998e-01 -4.848499800000000137e-01 -4.733553500000000080e-01 -4.733553500000000080e-01 -2.846185299999999807e-01 -1.970158800000000043e-01 5.005437000000000081e-02 5.005437000000000081e-02 5.157029999999999947e-02 5.252753000000000283e-02 5.252757999999999733e-02 1.890114200000000133e-01 1.890114200000000133e-01 1.983560099999999993e-01 3.595077199999999751e-01 4.943938700000000130e-01 4.943938800000000078e-01 6.111307599999999951e-01 6.183791100000000096e-01 1.379675299999999938e+00 1.637730450000000060e+00 2.922352749999999943e+00 2.922352749999999943e+00 2.922968050000000151e+00 2.923228690000000185e+00 2.923229399999999867e+00
4.969999999999999751e+00 -1.005786602699999976e+00 -7.032650599999999974e-01 -6.296668500000000002e-01 -5.410622400000000276e-01 -5.157307100000000366e-01 -5.157307100000000366e-01 -4.850829899999999917e-01 -4.785725399999999907e-01 -4.785725399999999907e-01 -2.848919400000000102e-01 -2.244653500000000079e-01 4.986382999999999788e-02 4.986382999999999788e-02 5.128495999999999749e-02 5.234367999999999660e-02 5.234372000000000330e-02 1.888235400000000119e-01 1.888235400000000119e-01 1.978123400000000032e-01 3.478418099999999735e-01 4.576331499999999886e-01 4.576331499999999886e-01 5.757869500000000196e-01 5.808360299999999476e-01 1.356680169999999963e+00 1.637531749999999953e+00 2.922123800000000049e+00 2.922123800000000049e+00 2.922787599999999930e+00 2.923034630000000078e+00 2.923035350000000143e+00
4.959999999999999964e+00 -1.005786611300000022e+00 -7.033037599999999445e-01 -6.297194600000000086e-01 -5.415449799999999536e-01 -5.159486500000000087e-01 -5.159486500000000087e-01 -4.851001500000000077e-01 -4.790026900000000087e-01 -4.790026900000000087e-01 -2.850678899999999905e-01 -2.239205599999999907e-01 4.967313000000000284e-02 4.967313000000000284e-02 5.113730999999999832e-02 5.215929999999999872e-02 5.215933999999999848e-02 1.886391400000000107e-01 1.886391400000000107e-01 1.977290300000000001e-01 3.423744400000000021e-01 4.559599899999999817e-01 4.559600300000000161e-01 5.669424499999999867e-01 5.705843600000000126e-01 1.332446969999999897e+00 1.637333350000000021e+00 2.921897759999999789e+00 2.921897759999999789e+00 2.922608910000000115e+00 2.922839980000000004e+00 2.922840690000000130e+00
4.950000000000000178e+00 -1.005786622700000077e+00 -7.033483099999999766e-01 -6.297705999999999582e-01 -5.420305300000000104e-01 -5.161584000000000172e-01 -5.161584000000000172e-01 -4.851470500000000241e-01 -4.791093699999999789e-01 -4.791093699999999789e-01 -2.852406699999999740e-01 -2.225613700000000084e-01 4.948198999999999653e-02 4.948198999999999653e-02 5.099366999999999789e-02 5.197439999999999699e-02 5.197443000000000202e-02 1.884545900000000052e-01 1.884545900000000052e-01 1.976279800000000086e-01 3.356876100000000251e-01 4.568544299999999780e-01 4.568544399999999728e-01 5.559420000000000472e-01 5.631246699999999938e-01 1.311452330000000055e+00 1.637134859999999970e+00 2.921628380000000025e+00 2.921628380000000025e+00 2.922430349999999954e+00 2.922644730000000024e+00 2.922645440000000150e+00
4.940000000000000391e+00 -1.005786637399999961e+00 -7.036456399999999611e-01 -6.299764399999999709e-01 -5.430371899999999474e-01 -5.164472599999999636e-01 -5.164472599999999636e-01 -4.852622300000000166e-01 -4.815534499999999940e-01 -4.815534499999999940e-01 -2.854984600000000095e-01 -2.371846200000000127e-01 4.929018999999999762e-02 4.929018999999999762e-02 5.077427000000000329e-02 5.178896000000000194e-02 5.178899000000000002e-02 1.882665900000000114e-01 1.882665900000000114e-01 1.972535199999999878e-01 3.280940900000000049e-01 4.351547299999999896e-01 4.351547299999999896e-01 5.364245500000000000e-01 5.393311400000000422e-01 1.289744599999999908e+00 1.636935739999999972e+00 2.869853469999999795e+00 2.869853469999999795e+00 2.921738309999999839e+00 2.921738309999999839e+00 2.922249879999999855e+00
4.929999999999999716e+00 -1.005786655899999937e+00 -7.038539600000000007e-01 -6.301255700000000237e-01 -5.438455599999999501e-01 -5.167164400000000546e-01 -5.167164400000000546e-01 -4.853417400000000215e-01 -4.831190599999999891e-01 -4.831190599999999891e-01 -2.857471400000000106e-01 -2.458580800000000066e-01 4.909796000000000299e-02 4.909796000000000299e-02 5.058487999999999873e-02 5.160300000000000303e-02 5.160301999999999945e-02 1.880787399999999943e-01 1.880787399999999943e-01 1.969751799999999997e-01 3.209697499999999981e-01 4.223942299999999817e-01 4.223942299999999817e-01 5.153505600000000131e-01 5.216049900000000461e-01 1.269514620000000038e+00 1.636736579999999996e+00 2.783711049999999965e+00 2.783711049999999965e+00 2.921448010000000206e+00 2.921448010000000206e+00 2.922070109999999943e+00
4.919999999999999929e+00 -1.005786678900000064e+00 -7.039587299999999770e-01 -6.302291899999999947e-01 -5.445348800000000544e-01 -5.169643000000000432e-01 -5.169643000000000432e-01 -4.853950599999999893e-01 -4.839945900000000023e-01 -4.839945900000000023e-01 -2.859854199999999902e-01 -2.515778499999999918e-01 4.890535000000000021e-02 4.890535000000000021e-02 5.040726999999999708e-02 5.141650999999999860e-02 5.141652000000000028e-02 1.878909400000000063e-01 1.878909400000000063e-01 1.967365699999999995e-01 3.154374699999999976e-01 4.116116200000000114e-01 4.116116200000000114e-01 5.035030099999999731e-01 5.050736000000000114e-01 1.246702830000000040e+00 1.636537050000000049e+00 2.729332209999999925e+00 2.729332229999999804e+00 2.921233679999999833e+00 2.921233679999999833e+00 2.921890519999999825e+00
4.910000000000000142e+00 -1.005786706999999947e+00 -7.042561699999999592e-01 -6.304040499999999936e-01 -5.453485200000000033e-01 -5.172845999999999833e-01 -5.172845999999999833e-01 -4.862456900000000082e-01 -4.862456900000000082e-01 -4.854455100000000245e-01 -2.862885299999999855e-01 -2.593223900000000137e-01 4.871210000000000123e-02 4.871210000000000123e-02 5.022680000000000200e-02 5.122949000000000253e-02 5.122949000000000253e-02 1.877016499999999977e-01 1.877016499999999977e-01 1.965003600000000128e-01 3.092134799999999850e-01 4.013658399999999737e-01 4.013658399999999737e-01 4.853092399999999751e-01 4.924364900000000045e-01 1.230741040000000064e+00 1.636337930000000052e+00 2.657539340000000028e+00 2.657539340000000028e+00 2.921022890000000150e+00 2.921022900000000089e+00 2.921710570000000118e+00
