5.000000000000000000e+00,-9.996456805000000223e-01,-6.278025900000000492e-01,-6.264770299999999903e-01,-6.251343499999999498e-01,-6.251343499999999498e-01,-6.250333900000000220e-01,-6.239411799999999841e-01,-6.238391599999999482e-01,-6.238391599999999482e-01,-5.724950699999999948e-01,-5.723573699999999764e-01,-5.552549100000000459e-01,-5.552243100000000542e-01,-5.551171700000000486e-01,-5.549644700000000430e-01,-5.549644700000000430e-01
4.990000000000000213e+00,-9.996456952000000173e-01,-6.278416799999999576e-01,-6.265084199999999548e-01,-6.251385099999999806e-01,-6.251385099999999806e-01,-6.250362999999999891e-01,-6.239398000000000444e-01,-6.238356099999999849e-01,-6.238356099999999849e-01,-5.725255099999999597e-01,-5.723862199999999456e-01,-5.552555099999999522e-01,-5.552247300000000552e-01,-5.551195899999999961e-01,-5.549656499999999770e-01,-5.549656499999999770e-01
4.980000000000000426e+00,-9.996457099000000124e-01,-6.278812599999999966e-01,-6.265403099999999892e-01,-6.251427099999999903e-01,-6.251427099999999903e-01,-6.250392299999999457e-01,-6.239383899999999539e-01,-6.238320299999999818e-01,-6.238320299999999818e-01,-5.725555799999999529e-01,-5.724147000000000540e-01,-5.552561200000000197e-01,-5.552251499999999451e-01,-5.551220199999999938e-01,-5.549668300000000221e-01,-5.549668300000000221e-01
4.969999999999999751e+00,-9.996457248000000240e-01,-6.279213599999999840e-01,-6.265726999999999824e-01,-6.251469299999999896e-01,-6.251469299999999896e-01,-6.250421900000000530e-01,-6.239369599999999849e-01,-6.238284200000000501e-01,-6.238284200000000501e-01,-5.725852999999999637e-01,-5.724427899999999791e-01,-5.552567499999999656e-01,-5.552255799999999963e-01,-5.551244600000000418e-01,-5.549680200000000063e-01,-5.549680200000000063e-01
4.959999999999999964e+00,-9.996457397000000356e-01,-6.279619699999999805e-01,-6.266055900000000456e-01,-6.251512000000000180e-01,-6.251512000000000180e-01,-6.250451599999999885e-01,-6.239355100000000265e-01,-6.238247900000000179e-01,-6.238247900000000179e-01,-5.726146399999999526e-01,-5.724704999999999933e-01,-5.552574000000000121e-01,-5.552260100000000476e-01,-5.551269100000000289e-01,-5.549692200000000408e-01,-5.549692200000000408e-01
4.950000000000000178e+00,-9.996457547000000554e-01,-6.280031099999999755e-01,-6.266389900000000068e-01,-6.251554999999999751e-01,-6.251554999999999751e-01,-6.250481500000000246e-01,-6.239340300000000283e-01,-6.238211200000000067e-01,-6.238211200000000067e-01,-5.726436200000000198e-01,-5.724978099999999959e-01,-5.552580599999999977e-01,-5.552264399999999878e-01,-5.551293800000000056e-01,-5.549704199999999643e-01,-5.549704199999999643e-01
4.940000000000000391e+00,-9.996457696999999643e-01,-6.280447799999999692e-01,-6.266729100000000274e-01,-6.251598299999999719e-01,-6.251598299999999719e-01,-6.250511699999999893e-01,-6.239325300000000407e-01,-6.238174300000000061e-01,-6.238174300000000061e-01,-5.726722199999999541e-01,-5.725247300000000372e-01,-5.552587399999999729e-01,-5.552268799999999782e-01,-5.551318600000000325e-01,-5.549716300000000491e-01,-5.549716300000000491e-01
4.929999999999999716e+00,-9.996457849000000007e-01,-6.280869700000000222e-01,-6.267073499999999964e-01,-6.251641999999999477e-01,-6.251641999999999477e-01,-6.250542000000000042e-01,-6.239310099999999526e-01,-6.238137200000000160e-01,-6.238137200000000160e-01,-5.727004399999999773e-01,-5.725512499999999561e-01,-5.552594400000000485e-01,-5.552273199999999687e-01,-5.551343499999999986e-01,-5.549728499999999620e-01,-5.549728499999999620e-01
4.919999999999999929e+00,-9.996458002000000453e-01,-6.281297099999999523e-01,-6.267423199999999639e-01,-6.251685999999999632e-01,-6.251685999999999632e-01,-6.250572599999999479e-01,-6.239294600000000468e-01,-6.238099700000000469e-01,-6.238099700000000469e-01,-5.727282700000000393e-01,-5.725773600000000352e-01,-5.552601600000000026e-01,-5.552277700000000094e-01,-5.551368599999999542e-01,-5.549740699999999860e-01,-5.549740699999999860e-01
4.910000000000000142e+00,-9.996458154999999790e-01,-6.281729900000000422e-01,-6.267778299999999803e-01,-6.251730399999999577e-01,-6.251730399999999577e-01,-6.250603399999999921e-01,-6.239278900000000405e-01,-6.238061999999999774e-01,-6.238061999999999774e-01,-5.727557199999999682e-01,-5.726030699999999918e-01,-5.552609099999999964e-01,-5.552282200000000500e-01,-5.551393700000000209e-01,-5.549753099999999995e-01,-5.549753099999999995e-01
4.900000000000000355e+00,-9.996458310000000402e-01,-6.282168299999999483e-01,-6.268138800000000455e-01,-6.251775200000000421e-01,-6.251775200000000421e-01,-6.250634299999999755e-01,-6.239262899999999945e-01,-6.238023900000000399e-01,-6.238023900000000399e-01,-5.727827699999999966e-01,-5.726283599999999474e-01,-5.552616700000000405e-01,-5.552286800000000300e-01,-5.551418900000000267e-01,-5.549765500000000129e-01,-5.549765500000000129e-01
4.889999999999999680e+00,-9.996458465999999987e-01,-6.282612199999999536e-01,-6.268504700000000485e-01,-6.251820300000000552e-01,-6.251820300000000552e-01,-6.250665499999999986e-01,-6.239246699999999590e-01,-6.237985600000000019e-01,-6.237985600000000019e-01,-5.728094200000000136e-01,-5.726532300000000131e-01,-5.552624600000000132e-01,-5.552291400000000099e-01,-5.551444100000000326e-01,-5.549777900000000264e-01,-5.549777900000000264e-01
