5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.224999999999999867e-01,9.211000000000000298e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.885000000000000231e-01,5.848999999999999755e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.990000000000000213e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.214999999999999858e-01,9.200000000000000400e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.886000000000000121e-01,5.849999999999999645e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.980000000000000426e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.203999999999999959e-01,9.189000000000000501e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.887999999999999901e-01,5.850999999999999535e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.969999999999999751e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.193000000000000060e-01,9.177999999999999492e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.889999999999999680e-01,5.852000000000000535e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.959999999999999964e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.182000000000000162e-01,9.165999999999999703e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.891999999999999460e-01,5.853000000000000425e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.950000000000000178e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.171000000000000263e-01,9.154999999999999805e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.895000000000000240e-01,5.855000000000000204e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.940000000000000391e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.160000000000000364e-01,9.143000000000000016e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.897000000000000020e-01,5.856000000000000094e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.929999999999999716e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.149000000000000465e-01,9.131000000000000227e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.899999999999999689e-01,5.857999999999999874e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.919999999999999929e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.137999999999999456e-01,9.120000000000000329e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.901999999999999469e-01,5.859999999999999654e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.910000000000000142e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.125999999999999668e-01,9.106999999999999540e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.905000000000000249e-01,5.862000000000000544e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.900000000000000355e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.113999999999999879e-01,9.094999999999999751e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.907999999999999918e-01,5.864000000000000323e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.889999999999999680e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.102999999999999980e-01,9.082999999999999963e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.910999999999999588e-01,5.866000000000000103e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.879999999999999893e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.091000000000000192e-01,9.071000000000000174e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.915000000000000258e-01,5.868999999999999773e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.870000000000000107e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.079000000000000403e-01,9.058000000000000496e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.917999999999999927e-01,5.870999999999999552e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.860000000000000320e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.066999999999999504e-01,9.044999999999999707e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.921999999999999487e-01,5.874000000000000332e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.849999999999999645e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.053999999999999826e-01,9.032000000000000028e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.926000000000000156e-01,5.877000000000000002e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.839999999999999858e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.042000000000000037e-01,9.019000000000000350e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.929999999999999716e-01,5.879999999999999671e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.830000000000000071e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.029000000000000359e-01,9.005999999999999561e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.934000000000000385e-01,5.883000000000000451e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.820000000000000284e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.016999999999999460e-01,8.992999999999999883e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.937999999999999945e-01,5.886000000000000121e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.809999999999999609e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.003999999999999782e-01,8.980000000000000204e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.941999999999999504e-01,5.889999999999999680e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.799999999999999822e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.991000000000000103e-01,8.965999999999999526e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.947000000000000064e-01,5.893000000000000460e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.790000000000000036e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.978000000000000425e-01,8.951999999999999957e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.951999999999999513e-01,5.897000000000000020e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.780000000000000249e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.964999999999999636e-01,8.938000000000000389e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.957000000000000073e-01,5.900999999999999579e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.769999999999999574e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.951999999999999957e-01,8.923999999999999710e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.961999999999999522e-01,5.905000000000000249e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.759999999999999787e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.938000000000000389e-01,8.910000000000000142e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.967000000000000082e-01,5.908999999999999808e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.750000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.924999999999999600e-01,8.895999999999999464e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.971999999999999531e-01,5.913000000000000478e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.740000000000000213e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.911000000000000032e-01,8.881000000000000005e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.977999999999999980e-01,5.917999999999999927e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.730000000000000426e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.897000000000000464e-01,8.867000000000000437e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.984000000000000430e-01,5.921999999999999487e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.719999999999999751e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.882999999999999785e-01,8.851999999999999869e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.989999999999999769e-01,5.927000000000000046e-01,1.000000000000000000e+00,1.000000000000000000e+00
